exam_attempt_id,student_id,exam_id,exam_result,exam_completion_time,date_exam_completed
177324,260798,167,50,3.05,2022-01-17
177326,260798,167,100,1.18,2022-01-17
177329,259996,371,67,15.12,2022-01-17
177332,260324,378,33,2.72,2022-01-17
177334,260324,378,100,0.92,2022-01-17
177336,260324,379,37,23.07,2022-01-17
177342,259996,380,83,5.00,2022-01-17
177347,260324,379,97,3.28,2022-01-17
177350,260567,381,83,10.75,2022-01-17
177354,260029,383,63,50.00,2022-01-17
177355,260593,368,67,2.72,2022-01-17
177357,260593,368,100,0.47,2022-01-17
177358,259938,369,50,5.52,2022-01-17
177359,259938,369,100,0.75,2022-01-17
177365,260578,368,33,3.72,2022-01-17
177369,260173,420,83,5.47,2022-01-17
177372,260494,377,17,25.00,2022-01-17
177376,260354,375,33,7.30,2022-01-17
177377,260173,421,50,10.58,2022-01-17
177378,260578,368,100,0.93,2022-01-17
177379,260354,375,50,0.85,2022-01-17
177380,259938,370,67,4.38,2022-01-17
177382,259938,370,100,0.58,2022-01-17
177383,260173,421,100,0.88,2022-01-17
177385,260593,369,83,3.50,2022-01-17
177387,260593,369,100,1.32,2022-01-17
177388,259174,506,67,5.85,2022-01-17
177392,259938,371,79,14.20,2022-01-18
177396,260815,368,67,6.00,2022-01-18
177397,260486,375,83,6.98,2022-01-18
177398,260815,368,100,0.53,2022-01-18
177401,260707,368,67,2.65,2022-01-18
177402,259767,368,100,2.55,2022-01-18
177403,259504,375,50,11.67,2022-01-18
177404,260707,368,100,0.65,2022-01-18
177408,259504,375,100,0.57,2022-01-18
177412,260593,370,83,4.43,2022-01-18
177413,260593,370,100,1.08,2022-01-18
177415,259767,370,17,8.00,2022-01-18
177417,259174,507,100,4.45,2022-01-18
177419,259174,508,83,3.05,2022-01-18
177420,259767,370,50,0.60,2022-01-18
177421,259767,370,100,0.32,2022-01-18
177422,259767,371,100,11.13,2022-01-18
177424,260291,368,33,1.25,2022-01-18
177425,260291,368,67,4.82,2022-01-18
177426,260291,369,17,2.90,2022-01-18
177427,260291,368,100,0.40,2022-01-18
177428,260829,368,67,3.08,2022-01-18
177431,260829,369,50,2.77,2022-01-18
177434,260829,370,83,3.72,2022-01-18
177436,260494,97,33,1.77,2022-01-18
177437,260494,97,83,0.63,2022-01-18
177442,258818,510,33,3.95,2022-01-18
177443,258818,510,67,2.88,2022-01-18
177450,259429,368,17,3.75,2022-01-18
177451,258822,375,67,18.45,2022-01-18
177458,260842,368,17,4.37,2022-01-18
177460,260842,368,100,0.53,2022-01-18
177462,260649,376,83,9.70,2022-01-18
177463,260649,376,100,0.35,2022-01-18
177466,260354,375,67,2.57,2022-01-18
177467,260354,375,33,1.08,2022-01-18
177468,260354,375,67,1.13,2022-01-18
177480,260649,515,67,25.00,2022-01-18
177483,260649,515,100,4.32,2022-01-18
177487,258822,513,100,19.70,2022-01-18
177505,259232,380,83,7.48,2022-01-18
177506,260126,380,100,9.18,2022-01-18
177510,260464,368,83,5.58,2022-01-18
177522,259953,442,67,5.68,2022-01-18
177523,259953,442,100,0.75,2022-01-18
177526,259761,368,17,3.37,2022-01-18
177528,259761,368,100,0.70,2022-01-18
177561,260211,381,83,12.65,2022-01-18
177563,260335,368,50,3.02,2022-01-18
177570,260335,368,83,1.17,2022-01-18
177571,260335,368,83,0.87,2022-01-18
177572,260335,368,100,0.55,2022-01-18
177589,260126,381,67,18.00,2022-01-18
177602,260126,381,100,3.57,2022-01-18
177618,260792,368,83,3.80,2022-01-18
177621,260792,368,83,4.67,2022-01-18
177624,260792,368,100,0.82,2022-01-18
177625,259777,383,63,45.70,2022-01-18
177636,260898,368,67,3.55,2022-01-18
177650,260578,369,67,2.07,2022-01-18
177651,259938,371,100,1.70,2022-01-18
177652,260578,369,100,1.05,2022-01-18
177662,260578,370,50,3.25,2022-01-18
177665,260578,370,100,0.72,2022-01-18
177671,259174,509,96,19.93,2022-01-18
177688,260211,382,50,18.45,2022-01-18
177697,260486,514,67,9.23,2022-01-18
177701,260815,369,50,4.45,2022-01-18
177703,260815,369,100,1.02,2022-01-18
177711,259767,380,100,1.77,2022-01-18
177712,259767,380,100,3.55,2022-01-18
177715,260486,514,100,5.62,2022-01-18
177722,260815,370,67,3.97,2022-01-18
177728,259011,480,100,4.92,2022-01-18
177730,260815,370,100,1.75,2022-01-19
177738,260335,369,83,3.18,2022-01-19
177739,260715,470,17,4.48,2022-01-19
177742,260335,369,83,0.95,2022-01-19
177743,260335,369,100,0.60,2022-01-19
177754,260354,513,67,13.97,2022-01-19
177765,259174,381,67,9.20,2022-01-19
177770,260226,368,67,8.23,2022-01-19
177774,260593,513,100,20.00,2022-01-19
177779,260572,368,67,1.87,2022-01-19
177781,260572,368,100,0.53,2022-01-19
177786,260920,368,83,3.43,2022-01-19
177788,260920,368,100,0.70,2022-01-19
177796,259938,365,33,4.35,2022-01-19
177797,259938,365,100,0.35,2022-01-19
177798,259938,366,33,5.37,2022-01-19
177799,260920,369,83,4.17,2022-01-19
177800,259938,366,100,0.38,2022-01-19
177802,260920,369,100,0.83,2022-01-19
177803,259938,367,100,4.22,2022-01-19
177804,260593,514,100,19.70,2022-01-19
177807,260920,370,67,5.00,2022-01-19
177808,260920,370,83,0.48,2022-01-19
177809,260920,370,100,0.42,2022-01-19
177814,259429,368,50,6.27,2022-01-19
177815,259429,368,100,0.70,2022-01-19
177825,260126,382,50,9.18,2022-01-19
177833,260126,382,100,2.77,2022-01-19
177835,260901,368,50,6.57,2022-01-19
177838,260901,368,50,8.88,2022-01-19
177841,260901,368,100,0.38,2022-01-19
177854,260465,368,100,1.67,2022-01-19
177864,260846,380,50,3.42,2022-01-19
177872,260835,380,100,8.05,2022-01-19
177889,260568,368,83,3.85,2022-01-19
177895,260335,370,50,3.08,2022-01-19
177896,260335,370,100,0.90,2022-01-19
177899,260335,380,67,5.98,2022-01-19
177901,260335,380,100,1.63,2022-01-19
177902,260126,519,100,13.02,2022-01-19
177927,260126,518,83,14.87,2022-01-19
177932,260126,518,100,0.75,2022-01-19
177934,259996,381,67,9.35,2022-01-19
177947,259953,380,100,5.60,2022-01-19
177951,260902,368,67,4.25,2022-01-19
177952,260902,368,100,0.68,2022-01-19
177962,260898,369,50,6.58,2022-01-19
177967,260898,370,50,5.02,2022-01-19
177968,260898,370,67,0.52,2022-01-19
177969,260898,368,0,10.00,2022-01-19
177978,260809,518,100,18.72,2022-01-19
177990,260987,368,17,4.30,2022-01-19
177993,260987,368,67,0.87,2022-01-19
177997,260707,369,83,4.50,2022-01-19
178000,260494,521,100,20.13,2022-01-20
178001,260834,368,83,3.17,2022-01-20
178003,260829,380,100,3.32,2022-01-20
178007,260834,369,67,3.15,2022-01-20
178011,260834,370,83,3.03,2022-01-20
178012,260829,381,67,10.35,2022-01-20
178013,260988,368,50,7.17,2022-01-20
178014,260988,368,100,0.62,2022-01-20
178016,260998,368,50,3.53,2022-01-20
178020,260998,368,100,0.77,2022-01-20
178030,260998,369,83,2.88,2022-01-20
178031,260998,369,83,0.82,2022-01-20
178032,260998,369,83,0.45,2022-01-20
178033,260998,369,100,0.40,2022-01-20
178035,260998,370,50,4.07,2022-01-20
178037,260998,370,100,0.42,2022-01-20
178039,258865,369,100,3.22,2022-01-20
178041,260837,368,50,3.42,2022-01-20
178042,260837,368,100,0.67,2022-01-20
178045,260920,420,67,5.13,2022-01-20
178047,260920,420,100,0.60,2022-01-20
178050,260593,520,50,25.00,2022-01-20
178052,260844,380,50,6.00,2022-01-20
178055,260593,520,83,23.30,2022-01-20
178057,260940,368,67,1.50,2022-01-20
178058,260593,520,67,1.63,2022-01-20
178059,260940,372,0,0.25,2022-01-20
178060,260593,520,83,0.72,2022-01-20
178073,260649,521,100,11.87,2022-01-20
178075,260888,368,50,6.10,2022-01-20
178076,260465,369,83,5.65,2022-01-20
178078,260465,369,100,0.77,2022-01-20
178084,258822,519,83,10.57,2022-01-20
178086,260465,370,83,6.20,2022-01-20
178087,260465,370,100,0.43,2022-01-20
178110,260237,380,67,7.63,2022-01-20
178111,260237,380,67,1.07,2022-01-20
178116,260809,519,67,15.03,2022-01-20
178117,261018,368,33,4.12,2022-01-20
178119,260809,519,100,0.72,2022-01-20
178121,260130,518,50,18.15,2022-01-20
178123,260799,368,50,2.07,2022-01-20
178124,260799,368,83,0.75,2022-01-20
178125,260799,368,67,0.57,2022-01-20
178126,260799,368,83,0.55,2022-01-20
178128,260799,368,83,0.60,2022-01-20
178129,260799,368,100,0.43,2022-01-20
178158,258908,448,100,3.18,2022-01-20
178161,260987,368,67,1.05,2022-01-20
178162,260987,368,100,0.40,2022-01-20
178165,258908,449,100,3.45,2022-01-20
178186,260684,368,67,3.88,2022-01-20
178188,260684,368,100,0.57,2022-01-20
178192,261055,368,17,10.00,2022-01-20
178199,261055,368,17,3.05,2022-01-20
178200,261055,368,100,0.40,2022-01-20
178204,260132,384,67,8.92,2022-01-20
178213,261059,368,50,5.45,2022-01-20
178214,261059,368,100,0.52,2022-01-20
178220,260897,368,67,2.68,2022-01-20
178222,260897,368,100,0.40,2022-01-20
178223,260477,382,33,20.00,2022-01-20
178227,260602,368,33,2.82,2022-01-20
178228,260649,522,80,70.82,2022-01-20
178233,261076,368,17,4.32,2022-01-20
178234,261076,368,83,0.77,2022-01-20
178235,261076,368,100,0.43,2022-01-20
178237,260898,439,50,1.58,2022-01-20
178238,260991,368,83,2.88,2022-01-20
178243,260998,380,67,9.77,2022-01-20
178244,261061,369,67,3.90,2022-01-20
178246,261061,369,100,0.83,2022-01-20
178247,260998,380,67,0.45,2022-01-20
178248,260998,380,100,0.42,2022-01-20
178267,260477,382,100,3.57,2022-01-20
178276,260164,478,67,3.27,2022-01-20
178279,260829,382,67,12.30,2022-01-21
178280,260998,381,33,6.33,2022-01-21
178281,260951,380,50,2.62,2022-01-21
178282,260951,380,100,0.52,2022-01-21
178283,260998,381,100,0.77,2022-01-21
178286,261097,380,50,8.97,2022-01-21
178287,261097,380,100,0.32,2022-01-21
178289,260701,368,83,5.22,2022-01-21
178290,260998,382,33,2.35,2022-01-21
178291,260998,382,100,0.70,2022-01-21
178293,259767,381,67,12.63,2022-01-21
178295,260865,478,67,5.80,2022-01-21
178296,259767,381,100,0.28,2022-01-21
178297,260486,520,67,23.38,2022-01-21
178300,260329,368,67,6.68,2022-01-21
178301,260998,371,54,10.53,2022-01-21
178303,260329,368,100,2.07,2022-01-21
178304,259938,506,67,4.43,2022-01-21
178306,259938,506,100,0.45,2022-01-21
178307,260998,383,43,25.73,2022-01-21
178312,260988,369,67,5.95,2022-01-21
178313,260988,369,100,0.52,2022-01-21
178314,260988,370,67,4.23,2022-01-21
178316,260126,520,50,20.02,2022-01-21
178319,260593,521,67,24.47,2022-01-21
178321,259429,369,67,4.93,2022-01-21
178322,259429,369,100,0.92,2022-01-21
178323,260593,521,100,0.52,2022-01-21
178324,260593,521,100,0.55,2022-01-21
178327,259283,521,100,12.27,2022-01-21
178329,261022,368,50,2.80,2022-01-21
178330,261022,368,83,0.73,2022-01-21
178331,261022,368,100,0.43,2022-01-21
178332,260291,369,67,0.57,2022-01-21
178333,260291,369,83,0.45,2022-01-21
178334,260291,369,100,0.48,2022-01-21
178335,259451,368,0,5.10,2022-01-21
178336,259451,368,50,0.85,2022-01-21
178337,259451,368,100,0.57,2022-01-21
178338,260291,370,67,2.72,2022-01-21
178339,260291,370,100,0.43,2022-01-21
178340,259283,522,100,41.13,2022-01-21
178346,260126,520,100,2.80,2022-01-21
178351,259684,368,67,1.48,2022-01-21
178353,259953,381,83,10.67,2022-01-21
178354,259953,381,100,0.30,2022-01-21
178357,260916,518,0,20.00,2022-01-21
178358,260754,368,67,3.12,2022-01-21
178359,260754,368,100,0.38,2022-01-21
178360,260132,385,83,10.47,2022-01-21
178365,259953,382,33,8.37,2022-01-21
178368,260465,371,67,29.37,2022-01-21
178371,261031,368,33,3.32,2022-01-21
178372,261031,368,100,0.47,2022-01-21
178373,260754,369,83,2.52,2022-01-21
178375,260754,369,100,0.42,2022-01-21
178383,260754,371,75,10.17,2022-01-21
178384,261145,380,83,6.40,2022-01-21
178386,260754,370,100,2.65,2022-01-21
178391,259952,368,50,10.00,2022-01-21
178393,259952,368,100,5.30,2022-01-21
178394,260649,384,50,3.53,2022-01-21
178395,260980,368,83,3.67,2022-01-21
178396,260132,386,67,9.65,2022-01-21
178400,260132,386,100,0.47,2022-01-21
178402,260792,369,50,6.88,2022-01-21
178403,260792,369,100,1.72,2022-01-21
178404,260968,368,50,4.08,2022-01-21
178405,260132,387,78,39.43,2022-01-21
178406,260968,368,50,2.12,2022-01-21
178407,260968,368,100,0.75,2022-01-21
178410,260792,370,50,5.65,2022-01-21
178411,260792,370,100,1.58,2022-01-21
178423,260684,369,83,3.57,2022-01-21
178425,260684,369,100,1.00,2022-01-21
178426,260684,370,50,6.63,2022-01-21
178428,260684,370,83,0.92,2022-01-21
178429,260335,381,50,3.48,2022-01-21
178430,260684,370,100,0.58,2022-01-21
178431,260335,381,100,0.52,2022-01-21
178437,260126,521,33,20.52,2022-01-21
178440,260971,368,33,3.62,2022-01-21
178441,260971,368,83,0.65,2022-01-21
178442,260971,368,100,0.35,2022-01-21
178443,261170,368,50,10.02,2022-01-21
178447,261170,368,100,0.67,2022-01-21
178449,260126,521,100,1.93,2022-01-21
178456,259953,382,83,1.35,2022-01-21
178458,259953,382,100,0.42,2022-01-21
178460,261034,384,33,7.77,2022-01-21
178461,259938,507,100,4.83,2022-01-21
178467,259938,508,83,3.42,2022-01-21
178470,259938,508,100,0.22,2022-01-21
178481,261034,384,83,1.43,2022-01-21
178488,259938,509,88,15.07,2022-01-21
178489,260467,368,33,0.57,2022-01-21
178493,261173,368,50,2.60,2022-01-21
178494,261173,368,100,0.45,2022-01-21
178495,260578,420,17,2.13,2022-01-21
178496,260578,420,100,0.75,2022-01-21
178497,261183,368,50,2.80,2022-01-21
178498,261183,368,67,1.52,2022-01-21
178500,260486,520,100,22.97,2022-01-21
178510,260988,380,83,3.92,2022-01-21
178515,260971,369,100,2.40,2022-01-22
178516,261121,368,67,4.22,2022-01-22
178518,261121,368,100,0.43,2022-01-22
178525,261212,368,83,2.75,2022-01-22
178529,260951,381,33,10.08,2022-01-22
178531,260951,381,100,0.45,2022-01-22
178533,260486,521,83,12.02,2022-01-22
178534,260486,522,90,69.07,2022-01-22
178535,260954,451,50,24.98,2022-01-22
178537,261212,369,67,3.02,2022-01-22
178538,261212,369,83,0.38,2022-01-22
178544,261212,370,50,3.27,2022-01-22
178548,261212,370,100,0.57,2022-01-22
178549,260494,520,67,20.33,2022-01-22
178550,260494,518,100,4.47,2022-01-22
178551,260494,424,92,6.78,2022-01-22
178554,261121,369,83,5.52,2022-01-22
178557,261121,370,83,6.35,2022-01-22
178558,261121,369,100,1.67,2022-01-22
178559,260593,522,57,74.42,2022-01-22
178561,259938,509,100,8.70,2022-01-22
178568,260593,522,100,5.40,2022-01-22
178570,261183,369,83,3.60,2022-01-22
178571,261183,370,83,2.93,2022-01-22
178590,260132,478,83,2.48,2022-01-22
178598,259393,368,67,3.90,2022-01-22
178599,259393,368,83,1.02,2022-01-22
178600,259393,368,100,0.60,2022-01-22
178601,261183,439,33,3.75,2022-01-22
178602,260029,518,83,4.50,2022-01-22
178603,261183,439,67,1.62,2022-01-22
178604,261183,439,100,0.58,2022-01-22
178605,261251,380,50,3.82,2022-01-22
178608,261251,380,83,1.08,2022-01-22
178613,261251,239,33,7.20,2022-01-22
178621,261251,372,83,15.62,2022-01-22
178628,260132,479,100,5.43,2022-01-22
178631,261052,368,67,6.00,2022-01-22
178638,261212,518,100,5.35,2022-01-22
178674,259996,382,17,11.05,2022-01-22
178694,261268,368,67,2.20,2022-01-22
178695,261268,368,100,0.45,2022-01-22
178697,259429,370,0,8.00,2022-01-22
178699,259429,370,67,5.95,2022-01-22
178701,259429,370,100,0.60,2022-01-22
178703,260575,97,50,7.50,2022-01-22
178707,259959,478,83,6.40,2022-01-22
178708,260575,97,100,0.70,2022-01-22
178713,260593,384,33,5.63,2022-01-22
178719,261183,440,50,3.37,2022-01-22
178720,260593,384,100,2.60,2022-01-22
178721,261183,440,67,0.77,2022-01-22
178722,261183,440,100,0.73,2022-01-22
178730,259283,385,33,16.00,2022-01-22
178740,259283,385,100,16.00,2022-01-23
178741,259283,385,100,0.55,2022-01-23
178742,261052,380,83,5.93,2022-01-23
178743,261052,381,0,18.00,2022-01-23
178744,259174,382,100,19.68,2022-01-23
178746,261291,368,50,1.82,2022-01-23
178747,261263,368,67,2.17,2022-01-23
178748,261263,368,100,0.45,2022-01-23
178752,259938,478,100,3.88,2022-01-23
178754,260477,383,60,50.00,2022-01-23
178757,259283,385,83,15.47,2022-01-23
178759,259283,385,83,0.30,2022-01-23
178760,259283,385,100,0.30,2022-01-23
178761,260988,381,83,8.85,2022-01-23
178787,260754,420,67,3.13,2022-01-23
178789,260754,420,100,0.53,2022-01-23
178793,260754,421,17,6.47,2022-01-23
178796,260754,421,100,0.95,2022-01-23
178818,261299,368,83,2.45,2022-01-23
178819,261319,372,50,10.05,2022-01-23
178828,261183,441,83,1.92,2022-01-23
178834,261183,443,83,14.18,2022-01-23
178835,258800,518,83,18.80,2022-01-23
178838,261268,369,67,2.43,2022-01-23
178840,261268,369,100,0.48,2022-01-23
178848,261268,370,50,2.17,2022-01-23
178850,261268,370,100,0.52,2022-01-23
178856,261319,372,100,0.53,2022-01-23
178861,261022,369,67,3.73,2022-01-23
178864,261022,369,100,0.47,2022-01-23
178871,260578,421,17,3.37,2022-01-23
178874,260578,421,83,0.57,2022-01-23
178876,261022,370,83,4.22,2022-01-23
178878,261022,370,100,0.53,2022-01-23
178879,261022,371,63,14.50,2022-01-23
178890,261004,368,67,2.50,2022-01-23
178892,261004,368,100,0.48,2022-01-23
178897,261110,368,67,10.00,2022-01-23
178911,260549,451,50,18.95,2022-01-23
178912,261212,519,100,7.98,2022-01-23
178915,260649,384,67,3.00,2022-01-23
178916,260649,384,100,0.42,2022-01-23
178920,260226,380,50,7.12,2022-01-23
178921,261059,369,67,5.07,2022-01-23
178923,261059,369,100,0.85,2022-01-23
178924,261183,478,67,3.77,2022-01-23
178927,260477,382,100,10.92,2022-01-23
178928,261059,370,100,2.50,2022-01-23
178930,261268,420,83,3.32,2022-01-23
178931,260549,451,83,6.22,2022-01-23
178932,261268,420,100,2.65,2022-01-23
178934,261359,380,83,7.22,2022-01-23
178935,260549,451,100,0.58,2022-01-23
178936,260477,383,87,50.00,2022-01-23
178937,261359,380,100,1.18,2022-01-23
178953,260211,383,67,47.78,2022-01-23
178956,261212,368,83,0.78,2022-01-23
178957,261212,368,100,0.25,2022-01-23
178958,261212,369,83,0.33,2022-01-23
178959,261212,369,100,0.42,2022-01-23
178961,261212,371,88,11.50,2022-01-23
178969,261170,384,50,10.48,2022-01-23
178970,261374,368,83,3.17,2022-01-23
178971,261374,368,100,0.50,2022-01-23
178976,261110,369,50,4.72,2022-01-23
178977,261110,369,83,1.05,2022-01-23
178978,261110,369,17,8.00,2022-01-23
178979,260486,384,67,5.40,2022-01-23
178980,260486,384,100,3.78,2022-01-23
178982,261110,369,100,2.08,2022-01-23
178984,260916,518,100,20.00,2022-01-24
178985,260291,371,46,47.67,2022-01-24
178986,259174,381,83,9.65,2022-01-24
178987,261212,520,83,13.78,2022-01-24
178988,260998,371,100,4.22,2022-01-24
178989,261212,520,100,0.32,2022-01-24
178990,259258,452,67,10.77,2022-01-24
178993,261389,372,17,1.88,2022-01-24
178998,260829,383,60,50.00,2022-01-24
179002,261393,420,67,5.15,2022-01-24
179004,261263,369,67,3.12,2022-01-24
179006,261263,369,83,0.42,2022-01-24
179007,261263,369,100,0.43,2022-01-24
179008,260829,372,100,4.98,2022-01-24
179009,260291,380,83,9.83,2022-01-24
179014,260850,384,67,11.53,2022-01-24
179015,260850,384,100,0.67,2022-01-24
179018,261268,421,50,4.00,2022-01-24
179020,261268,421,100,0.93,2022-01-24
179022,261026,368,67,5.02,2022-01-24
179036,260664,368,50,2.80,2022-01-24
179038,260664,368,100,0.73,2022-01-24
179040,260845,368,50,2.25,2022-01-24
179060,261263,370,0,8.00,2022-01-24
179071,260062,444,78,9.83,2022-01-24
179077,259952,369,67,5.82,2022-01-24
179078,261378,368,67,1.40,2022-01-24
179079,259952,369,83,2.00,2022-01-24
179081,259952,369,100,1.55,2022-01-24
179083,260173,422,67,8.63,2022-01-24
179086,260173,422,100,0.63,2022-01-24
179090,259952,370,17,7.63,2022-01-24
179092,259952,370,83,2.43,2022-01-24
179093,260173,423,58,23.30,2022-01-24
179094,259952,370,100,1.03,2022-01-24
179096,259174,383,50,50.00,2022-01-24
179101,259756,369,67,3.30,2022-01-24
179102,259756,369,100,0.40,2022-01-24
179109,261019,368,67,9.93,2022-01-24
179112,259756,370,83,3.75,2022-01-24
179114,259756,370,100,0.32,2022-01-24
179115,259756,371,83,17.28,2022-01-24
179117,261019,368,83,2.42,2022-01-24
179118,260029,519,83,10.73,2022-01-24
179119,261019,368,100,0.87,2022-01-24
179120,261461,439,17,8.00,2022-01-24
179122,259731,368,67,3.45,2022-01-24
179130,261184,368,33,3.25,2022-01-24
179133,261184,368,100,0.72,2022-01-24
179134,261268,518,83,18.25,2022-01-24
179135,259959,518,50,20.00,2022-01-24
179136,260173,423,100,4.58,2022-01-24
179137,261268,518,100,0.37,2022-01-24
179142,259959,518,67,16.30,2022-01-24
179148,259953,519,100,9.72,2022-01-24
179161,259996,382,33,6.50,2022-01-24
179171,261263,370,100,0.65,2022-01-24
179172,260998,383,100,20.12,2022-01-24
179173,260831,368,67,2.40,2022-01-24
179174,260831,368,83,0.52,2022-01-24
179175,260831,368,83,0.68,2022-01-24
179176,260831,368,100,0.27,2022-01-24
179179,259504,519,83,9.08,2022-01-24
179190,259523,368,67,3.93,2022-01-24
179192,259523,368,100,0.70,2022-01-24
179195,261493,368,67,7.10,2022-01-24
179199,260173,380,83,6.15,2022-01-25
179201,259504,520,67,11.10,2022-01-25
179202,259504,520,83,0.93,2022-01-25
179203,259523,369,50,5.12,2022-01-25
179204,259523,369,100,1.30,2022-01-25
179205,260211,518,100,9.27,2022-01-25
179207,260593,385,50,14.95,2022-01-25
179221,261170,384,100,0.92,2022-01-25
179224,260593,385,100,3.57,2022-01-25
179225,260593,385,100,8.23,2022-01-25
179235,261291,369,83,2.25,2022-01-25
179246,260834,365,67,2.98,2022-01-25
