student_id,course_id,minutes_watched,date_watched
259118,23,13.9,2022-01-11
259118,23,12.7,2022-01-13
259121,7,57.9,2022-01-08
259121,7,2.1,2022-01-03
259123,14,41.6,2022-01-03
259123,35,21.0,2022-04-15
259123,35,3.4,2022-04-14
259125,7,5.6,2022-01-03
259126,23,4.9,2022-01-03
259127,35,2.1,2022-01-03
259132,3,4.3,2022-02-06
259132,28,1.2,2022-01-09
259132,37,0.4,2022-01-03
259133,22,2.4,2022-01-03
259134,7,13.6,2022-01-04
259137,42,6.0,2022-01-03
259138,16,12.6,2022-01-03
259143,2,0.1,2022-01-06
259143,20,24.1,2022-01-05
259144,23,3.0,2022-01-03
259145,7,0.3,2022-01-03
259146,21,3.3,2022-01-03
259149,7,38.2,2022-01-03
259150,28,0.2,2022-01-03
259152,7,1.2,2022-01-03
259152,7,9.5,2022-01-09
259155,21,138.2,2022-01-04
259155,25,79.7,2022-01-03
259155,37,84.0,2022-01-05
259155,37,42.4,2022-01-10
259155,37,8.2,2022-01-11
259155,37,16.2,2022-01-12
259155,37,9.2,2022-01-13
259156,23,2.4,2022-01-03
259158,23,0.5,2022-01-03
259160,7,1.0,2022-09-10
259164,23,0.7,2022-01-03
259165,35,0.2,2022-01-03
259167,7,1.3,2022-01-03
259167,7,9.2,2022-01-04
259170,7,1.2,2022-01-04
259171,7,67.6,2022-01-04
259171,7,83.8,2022-01-26
259171,7,14.9,2022-01-28
259171,23,27.3,2022-01-05
259171,23,107.1,2022-02-03
259171,23,16.1,2022-02-04
259171,23,0.9,2022-02-08
259172,21,7.4,2022-01-04
259174,2,73.0,2022-08-14
259174,2,43.5,2022-08-16
259174,2,26.1,2022-08-15
259174,2,18.8,2022-08-19
259174,3,101.9,2022-07-30
259174,3,54.1,2022-07-31
259174,3,53.7,2022-08-01
259174,3,142.2,2022-08-09
259174,3,43.4,2022-08-02
259174,3,20.5,2022-08-03
259174,3,110.7,2022-08-04
259174,3,13.7,2022-08-13
259174,3,14.8,2022-08-05
259174,3,86.1,2022-08-06
259174,3,52.6,2022-08-07
259174,3,67.0,2022-08-08
259174,3,73.0,2022-08-10
259174,7,88.2,2022-01-06
259174,7,58.5,2022-07-18
259174,7,139.3,2022-07-20
259174,7,115.7,2022-01-07
259174,13,37.9,2022-08-11
259174,14,11.1,2022-02-11
259174,14,56.9,2022-03-15
259174,14,0.6,2022-10-14
259174,14,32.9,2022-02-12
259174,14,65.3,2022-02-13
259174,14,77.3,2022-02-14
259174,14,77.3,2022-03-18
259174,14,68.1,2022-02-15
259174,14,91.4,2022-03-19
259174,14,13.4,2022-02-16
259174,14,79.3,2022-02-17
259174,14,10.3,2022-02-19
259174,14,160.6,2022-04-10
259174,14,14.6,2022-03-20
259174,14,54.0,2022-03-21
259174,14,20.4,2022-02-18
259174,14,0.1,2022-03-02
259174,14,0.4,2022-03-03
259174,14,0.1,2022-03-04
259174,14,3.1,2022-03-12
259174,14,34.9,2022-03-13
259174,14,38.3,2022-03-22
259174,14,17.8,2022-03-23
259174,14,63.2,2022-03-24
259174,14,26.1,2022-03-16
259174,14,23.4,2022-03-17
259174,14,75.9,2022-03-25
259174,14,59.8,2022-03-30
259174,14,60.3,2022-03-26
259174,14,42.7,2022-03-27
259174,14,15.7,2022-03-29
259174,14,66.4,2022-03-31
259174,14,56.5,2022-04-01
259174,14,26.8,2022-04-05
259174,14,17.9,2022-04-11
259174,20,113.8,2022-07-27
259174,21,61.1,2022-01-25
259174,21,119.9,2022-02-05
259174,21,67.4,2022-02-08
259174,21,24.3,2022-01-27
259174,21,67.7,2022-01-31
259174,21,37.9,2022-01-26
259174,21,61.5,2022-01-28
259174,21,45.4,2022-01-29
259174,21,53.4,2022-02-06
259174,21,116.7,2022-01-30
259174,21,91.6,2022-02-07
259174,21,12.7,2022-02-01
259174,21,29.1,2022-02-02
259174,21,60.4,2022-02-03
259174,21,9.9,2022-02-04
259174,23,26.9,2022-01-08
259174,23,77.0,2022-07-21
259174,23,51.9,2022-01-09
259174,23,150.8,2022-01-23
259174,23,94.2,2022-07-25
259174,23,132.5,2022-01-17
259174,23,44.4,2022-01-19
259174,23,20.4,2022-07-24
259174,23,43.0,2022-01-10
259174,23,13.9,2022-01-24
259174,23,73.6,2022-07-22
259174,23,73.3,2022-01-18
259174,23,34.5,2022-01-20
259174,23,39.1,2022-07-23
259174,23,1.1,2022-01-21
259174,23,64.7,2022-01-22
259174,23,41.6,2022-07-26
259174,35,73.8,2022-07-28
259174,35,64.4,2022-07-29
259174,7,1.3,2022-01-04
259174,7,10.0,2022-01-05
259174,14,19.8,2022-04-04
259178,7,37.8,2022-06-12
259178,7,6.2,2022-01-05
259178,7,0.4,2022-01-06
259180,12,15.9,2022-01-06
259180,16,25.5,2022-01-04
259180,22,7.9,2022-01-17
259180,45,0.8,2022-01-12
259181,7,0.1,2022-01-04
259183,7,2.0,2022-01-04
259183,7,16.3,2022-02-07
259184,7,0.1,2022-01-04
259187,7,5.1,2022-01-04
259187,7,4.4,2022-01-07
259188,21,4.3,2022-01-04
259190,7,1.2,2022-01-04
259190,7,11.4,2022-07-18
259191,7,1.0,2022-01-04
259192,34,0.4,2022-01-04
259195,7,32.2,2022-01-04
259196,7,3.2,2022-01-04
259198,3,11.8,2022-02-04
259198,3,14.7,2022-02-05
259198,7,3.4,2022-01-04
259198,7,0.9,2022-01-05
259198,21,7.8,2022-01-06
259198,21,13.1,2022-01-21
259198,7,0.8,2022-02-21
259199,14,19.4,2022-01-04
259201,7,2.0,2022-01-18
259203,7,9.0,2022-01-04
259203,7,6.7,2022-01-05
259204,7,0.3,2022-01-04
259205,7,1.0,2022-01-04
259205,7,8.8,2022-01-05
259207,7,0.8,2022-01-04
259207,7,0.2,2022-01-28
259209,7,28.3,2022-01-04
259209,14,114.3,2022-01-09
259209,16,11.6,2022-09-27
259209,23,41.8,2022-01-05
259209,23,48.8,2022-01-07
259209,23,0.5,2022-09-29
259210,7,24.7,2022-01-05
259210,7,18.9,2022-01-04
259211,37,1.5,2022-01-09
259211,7,23.5,2022-01-04
259211,7,18.5,2022-01-06
259211,7,1.4,2022-01-08
259213,7,1.4,2022-01-04
259214,42,0.2,2022-01-04
259217,7,8.2,2022-01-04
259222,42,0.1,2022-01-04
259223,7,0.7,2022-01-04
259225,7,0.6,2022-01-04
259226,7,0.3,2022-01-05
259226,7,6.0,2022-07-18
259229,13,0.9,2022-01-04
259229,13,1.0,2022-01-07
259229,28,0.4,2022-09-10
259229,7,0.4,2022-06-28
259231,7,0.1,2022-01-04
259232,23,34.7,2022-01-18
259233,7,68.8,2022-01-04
259239,7,40.4,2022-01-05
259239,7,10.9,2022-01-04
259240,7,0.2,2022-01-06
259240,7,2.4,2022-01-07
259242,14,9.2,2022-01-04
259244,14,110.0,2022-01-04
259246,4,30.9,2022-01-04
259247,23,15.5,2022-01-06
259247,23,59.7,2022-01-08
259250,7,6.5,2022-01-10
259254,14,25.7,2022-08-17
259254,21,4.1,2022-08-16
259254,21,13.2,2022-08-18
259254,45,0.4,2022-01-04
259258,7,84.3,2022-01-05
259258,7,20.5,2022-01-04
259258,11,35.6,2022-01-15
259258,11,3.4,2022-01-22
259258,12,0.1,2022-09-22
259258,14,36.1,2022-01-07
259258,14,107.2,2022-01-17
259258,14,33.3,2022-01-19
259258,14,10.0,2022-01-20
259258,14,47.9,2022-03-09
259258,14,66.1,2022-03-13
259258,14,18.0,2022-03-14
259258,14,56.7,2022-03-15
259258,14,26.7,2022-05-05
259258,14,29.3,2022-05-04
259258,14,77.4,2022-03-16
259258,14,27.3,2022-07-26
259258,14,5.7,2022-03-17
259258,14,19.1,2022-03-18
259258,14,11.7,2022-03-26
259258,14,4.6,2022-07-25
259258,14,33.3,2022-07-28
259258,14,21.3,2022-08-02
259258,14,18.1,2022-08-10
259258,14,36.4,2022-08-16
259258,14,1.3,2022-08-19
259258,14,0.1,2022-10-05
259258,16,72.8,2022-01-10
259258,16,78.1,2022-01-11
259258,16,13.4,2022-01-12
259258,19,45.4,2022-03-30
259258,20,61.0,2022-01-14
259258,21,38.4,2022-01-06
259258,21,1.0,2022-01-13
259258,30,43.6,2022-01-26
259258,32,1.7,2022-04-06
259258,32,31.1,2022-04-09
259258,34,19.2,2022-01-23
259258,37,62.1,2022-01-16
259258,37,9.3,2022-01-18
259258,37,36.6,2022-01-24
259258,37,18.6,2022-01-25
259258,37,30.5,2022-03-10
259258,37,6.1,2022-03-12
259260,21,6.7,2022-01-04
259260,21,18.9,2022-01-05
259260,21,39.8,2022-01-08
259260,21,29.5,2022-09-07
259260,7,0.2,2022-09-13
259261,21,12.0,2022-01-12
259261,7,4.6,2022-01-07
259262,13,0.3,2022-01-11
259262,13,13.0,2022-01-13
259262,14,36.1,2022-02-12
259262,14,13.9,2022-02-14
259262,14,50.7,2022-02-15
259262,14,31.7,2022-05-20
259262,14,4.5,2022-06-21
259262,14,36.5,2022-05-21
259262,14,54.5,2022-02-20
259262,14,30.3,2022-05-27
259262,14,18.4,2022-02-19
259262,14,16.8,2022-05-28
259262,14,23.6,2022-06-05
259262,14,16.1,2022-06-22
259262,14,21.2,2022-02-18
259262,14,13.2,2022-06-26
259262,14,0.1,2022-06-18
259262,14,20.2,2022-06-25
259262,14,45.1,2022-02-21
259262,14,7.4,2022-07-02
259262,14,57.7,2022-07-03
259262,14,31.7,2022-02-22
259262,14,19.8,2022-02-23
259262,14,19.1,2022-07-04
259262,14,16.9,2022-02-26
259262,14,46.7,2022-03-19
259262,14,17.2,2022-07-10
259262,15,44.2,2022-01-19
259262,15,2.8,2022-02-05
259262,16,4.6,2022-01-18
259262,20,0.8,2022-01-25
259262,22,9.5,2022-04-25
259262,23,15.1,2022-02-09
259262,23,2.2,2022-06-11
259262,26,10.1,2022-03-20
259262,27,5.1,2022-04-08
259262,33,84.4,2022-01-27
259262,35,42.9,2022-03-06
259262,35,33.8,2022-03-07
259262,35,48.3,2022-03-09
259262,35,11.2,2022-03-05
259262,45,9.1,2022-02-25
259262,45,6.3,2022-03-17
259264,7,36.1,2022-01-05
259264,7,28.4,2022-01-06
259266,23,10.8,2022-01-04
259267,21,11.5,2022-01-04
259268,7,178.2,2022-01-05
259268,14,13.9,2022-01-13
259268,14,0.1,2022-01-16
259268,14,113.0,2022-01-17
259268,14,98.6,2022-01-18
259268,14,66.0,2022-01-19
259268,14,23.1,2022-01-29
259268,14,60.7,2022-01-20
259268,14,18.4,2022-01-23
259268,14,70.2,2022-01-21
259268,14,0.1,2022-01-22
259268,14,15.2,2022-01-28
259268,23,284.9,2022-01-07
259268,23,30.4,2022-01-08
259268,23,65.2,2022-01-09
259268,23,50.1,2022-01-11
259268,23,22.0,2022-01-12
259268,28,54.1,2022-02-02
259268,28,38.3,2022-02-03
259268,42,191.2,2022-01-06
259269,35,12.4,2022-01-04
259269,35,11.7,2022-01-05
259271,16,2.9,2022-01-16
259271,21,10.2,2022-01-05
259273,16,27.3,2022-01-04
259273,21,0.4,2022-01-07
259274,16,0.6,2022-01-04
259275,7,0.5,2022-01-04
259276,23,19.2,2022-01-04
259278,7,16.0,2022-01-04
259278,14,6.5,2022-01-31
259283,7,0.9,2022-02-01
259283,7,51.2,2022-02-02
259283,7,29.8,2022-07-08
259283,7,12.2,2022-01-15
259283,14,38.5,2022-01-09
259283,14,7.6,2022-06-15
259283,14,29.9,2022-04-02
259283,14,42.8,2022-04-03
259283,14,6.2,2022-07-09
259283,14,35.2,2022-04-05
259283,14,8.2,2022-04-06
259283,14,10.8,2022-04-07
259283,14,20.5,2022-04-10
259283,14,35.3,2022-04-11
259283,14,1.4,2022-04-13
259283,14,30.2,2022-04-14
259283,14,17.2,2022-04-24
259283,14,2.4,2022-04-16
259283,14,1.1,2022-04-17
259283,14,8.3,2022-04-25
259283,14,50.0,2022-04-26
259283,14,26.0,2022-04-27
259283,14,6.4,2022-04-28
259283,14,21.7,2022-04-29
259283,14,0.2,2022-06-14
259283,14,15.8,2022-04-30
259283,14,2.2,2022-05-01
259283,14,9.5,2022-05-08
259283,14,30.4,2022-05-10
259283,14,8.5,2022-06-30
259283,14,3.5,2022-05-12
259283,14,2.6,2022-05-16
259283,14,4.5,2022-05-19
259283,14,13.6,2022-05-20
259283,14,0.2,2022-06-05
259283,14,3.6,2022-05-17
259283,14,0.7,2022-05-18
259283,14,24.7,2022-06-06
259283,14,7.3,2022-05-26
259283,14,8.5,2022-06-09
259283,14,29.0,2022-07-01
259283,14,8.1,2022-07-02
259283,14,25.7,2022-07-03
259283,14,12.1,2022-07-04
259283,14,11.3,2022-07-05
259283,14,10.8,2022-07-07
259283,16,2.3,2022-06-21
259283,16,16.3,2022-02-06
259283,16,35.1,2022-01-11
259283,16,28.1,2022-02-07
259283,16,43.4,2022-02-08
259283,16,54.2,2022-02-09
259283,16,5.5,2022-02-12
259283,16,71.6,2022-04-12
259283,16,44.4,2022-02-11
259283,16,22.4,2022-02-13
259283,16,14.9,2022-02-15
259283,16,9.0,2022-02-18
259283,16,1.3,2022-02-19
259283,16,0.8,2022-02-20
259283,16,0.5,2022-02-22
259283,16,39.9,2022-02-25
259283,16,15.0,2022-02-26
259283,16,3.0,2022-03-05
259283,16,1.5,2022-10-12
259283,16,0.8,2022-03-07
259283,16,5.2,2022-03-09
259283,16,2.9,2022-03-17
259283,16,0.1,2022-03-18
259283,16,4.7,2022-03-19
259283,16,4.4,2022-03-23
259283,16,2.2,2022-03-25
259283,16,1.7,2022-03-26
259283,16,11.3,2022-03-30
259283,16,4.7,2022-03-31
259283,21,3.1,2022-01-04
259283,21,17.8,2022-01-05
259283,21,20.3,2022-01-07
259283,21,46.4,2022-01-08
259283,21,54.9,2022-01-10
259283,21,40.9,2022-01-12
259283,21,55.3,2022-01-20
259283,21,29.3,2022-01-13
259283,21,36.0,2022-01-14
259283,21,27.8,2022-01-21
259283,22,86.1,2022-01-25
259283,22,37.0,2022-01-17
259283,22,33.7,2022-01-26
259283,24,26.6,2022-01-24
259283,24,10.6,2022-01-19
259283,24,33.3,2022-01-22
259283,24,10.4,2022-01-30
259283,24,2.5,2022-01-31
259283,24,27.6,2022-01-23
259283,37,1.8,2022-03-06
259283,37,12.6,2022-07-14
259283,37,0.9,2022-07-15
259283,37,7.7,2022-07-17
259283,37,16.0,2022-07-21
259283,37,2.0,2022-07-24
259283,14,0.4,2022-07-06
259283,49,0.7,2022-02-04
259284,7,74.5,2022-01-05
259284,7,66.7,2022-01-06
259284,23,2.3,2022-01-04
259286,7,1.1,2022-01-04
259289,7,35.4,2022-01-04
259297,7,86.8,2022-01-05
259297,13,42.2,2022-01-07
259297,21,26.6,2022-01-08
259297,21,69.0,2022-01-09
259297,46,14.3,2022-01-06
259298,21,1.9,2022-01-05
259299,7,6.6,2022-01-05
259300,14,20.2,2022-03-21
259300,14,12.7,2022-05-16
259300,14,55.9,2022-05-28
259300,14,2.7,2022-08-01
259300,14,27.1,2022-05-24
259300,14,14.8,2022-05-30
259300,14,18.2,2022-05-31
259300,14,10.8,2022-06-07
259300,14,20.9,2022-06-08
259300,14,29.8,2022-06-12
259300,14,25.0,2022-09-01
259300,14,12.0,2022-09-16
259300,33,0.2,2022-04-29
259300,33,35.0,2022-04-25
259300,33,18.3,2022-05-08
259300,33,10.0,2022-05-10
259300,33,6.4,2022-05-11
259300,36,69.3,2022-01-05
259300,36,7.8,2022-01-10
259300,36,0.6,2022-01-11
259300,36,13.2,2022-01-12
259300,36,7.4,2022-01-14
259300,36,20.9,2022-01-26
259300,36,24.0,2022-01-28
259300,36,7.1,2022-01-29
259305,16,117.4,2022-01-05
259305,16,86.5,2022-01-06
259305,16,17.0,2022-01-07
259305,16,79.7,2022-01-10
259305,16,23.7,2022-01-11
259305,16,27.4,2022-01-13
259305,16,6.4,2022-02-12
259305,16,5.6,2022-02-20
259305,16,49.9,2022-01-19
259305,16,38.1,2022-02-21
259305,16,3.8,2022-02-14
259305,16,34.7,2022-02-15
259305,16,30.8,2022-02-16
259305,16,10.4,2022-02-22
259305,16,8.2,2022-02-24
259305,37,31.7,2022-01-20
259306,7,0.3,2022-01-05
259307,13,0.7,2022-01-05
259307,13,2.5,2022-01-07
259311,42,0.3,2022-01-05
259315,34,0.6,2022-01-05
259316,7,0.2,2022-01-06
259317,42,13.7,2022-01-05
259317,42,11.0,2022-01-07
259317,42,0.1,2022-01-06
259318,21,102.1,2022-01-05
259319,7,0.1,2022-01-27
259322,7,43.8,2022-01-05
259325,28,0.1,2022-01-05
259326,14,2.9,2022-01-05
259328,7,47.3,2022-01-05
259328,7,15.9,2022-01-06
259329,14,1.0,2022-01-05
259329,53,0.1,2022-10-14
259333,28,15.4,2022-01-05
259337,16,0.1,2022-01-05
259343,7,11.0,2022-01-18
259344,21,8.8,2022-01-05
259345,7,13.0,2022-01-05
259349,16,1.7,2022-04-01
259350,3,129.8,2022-08-15
259350,3,180.7,2022-08-16
259350,3,54.5,2022-08-17
259350,3,0.5,2022-08-14
259350,5,0.2,2022-01-05
259351,21,0.2,2022-01-05
259351,21,1.4,2022-01-09
259354,7,37.3,2022-01-06
259354,23,5.4,2022-01-10
259354,7,29.7,2022-01-05
259355,14,0.1,2022-01-05
259356,42,2.2,2022-01-05
259356,42,5.9,2022-01-07
259360,7,3.1,2022-01-05
259361,7,40.9,2022-07-28
259361,7,35.0,2022-08-01
259361,7,16.4,2022-08-03
259361,7,78.5,2022-09-11
259361,21,14.6,2022-09-14
259361,21,18.7,2022-09-15
259364,7,7.7,2022-01-15
259364,7,7.1,2022-01-05
259364,7,7.3,2022-01-11
259364,7,19.8,2022-01-12
259365,7,0.4,2022-01-05
259366,21,45.1,2022-01-05
259366,21,23.3,2022-01-06
259371,32,0.3,2022-01-05
259372,42,1.5,2022-01-05
259374,7,39.3,2022-01-17
259378,21,10.7,2022-01-05
259378,21,15.7,2022-01-06
259379,7,0.1,2022-01-05
259382,7,1.2,2022-01-05
259383,7,2.7,2022-05-18
259383,7,7.5,2022-05-19
259383,7,10.0,2022-05-25
259383,7,0.1,2022-04-28
259384,23,8.3,2022-01-12
259384,23,4.6,2022-01-05
259384,23,54.0,2022-01-16
259385,14,2.2,2022-01-05
259386,42,0.2,2022-01-06
259387,42,2.2,2022-01-22
259388,14,0.2,2022-01-05
259390,7,21.2,2022-01-05
259390,7,16.1,2022-01-08
259393,7,26.6,2022-01-22
259393,7,3.6,2022-02-07
259393,7,16.0,2022-02-08
259393,7,1.5,2022-02-09
259393,7,5.1,2022-01-05
259393,7,0.3,2022-09-23
259393,7,19.8,2022-01-21
259395,7,6.6,2022-01-05
259395,7,9.3,2022-02-03
259395,7,29.4,2022-03-19
259398,29,53.8,2022-01-05
259398,29,2.1,2022-01-06
259398,29,89.9,2022-01-08
259398,29,166.6,2022-01-10
259398,29,20.3,2022-01-20
259398,29,25.4,2022-01-21
259400,23,23.5,2022-01-12
259401,7,40.7,2022-01-06
259401,7,24.1,2022-01-05
259402,2,2.9,2022-03-15
259402,2,6.5,2022-03-13
259402,14,0.9,2022-03-30
259402,7,0.1,2022-01-05
259407,42,2.2,2022-01-05
259408,14,35.8,2022-03-16
259408,14,1.9,2022-04-03
259408,14,228.1,2022-01-07
259408,14,16.2,2022-03-05
259408,16,103.8,2022-02-03
259408,16,47.9,2022-02-20
259408,23,51.3,2022-01-06
259410,7,12.3,2022-01-05
259412,13,14.1,2022-01-09
259412,45,0.2,2022-01-05
259418,16,12.6,2022-01-28
259418,21,1.6,2022-05-30
259418,21,8.7,2022-06-02
259418,21,1.5,2022-05-31
259418,7,2.0,2022-01-05
259421,7,0.1,2022-01-06
259422,21,2.2,2022-01-06
259422,23,0.6,2022-02-15
259424,7,0.6,2022-01-08
259424,7,0.4,2022-01-06
259426,7,11.1,2022-01-07
259426,7,7.9,2022-01-15
259426,7,9.4,2022-01-29
259427,37,7.7,2022-01-06
259427,37,2.2,2022-01-07
259427,37,25.8,2022-01-08
259427,37,12.2,2022-01-09
259427,37,3.9,2022-01-10
259427,37,3.8,2022-01-11
259427,37,21.0,2022-01-13
259427,37,19.3,2022-01-14
259427,37,5.6,2022-01-15
259427,37,6.6,2022-01-17
259427,37,3.8,2022-01-21
259429,7,14.8,2022-01-18
259429,7,8.2,2022-01-19
259429,7,78.3,2022-04-10
259429,7,14.4,2022-01-20
259429,7,30.9,2022-01-21
259429,7,18.3,2022-01-22
259429,13,19.3,2022-04-08
259429,13,81.2,2022-04-17
259429,13,25.1,2022-04-23
259429,13,16.1,2022-04-19
259429,13,20.2,2022-04-21
259429,13,19.0,2022-04-20
259429,23,17.5,2022-03-26
259429,23,13.3,2022-04-11
259429,23,15.2,2022-03-27
259429,23,17.0,2022-03-28
259429,23,13.5,2022-04-16
259429,23,16.7,2022-03-29
259429,23,19.0,2022-03-31
259429,23,17.8,2022-03-30
259429,23,19.8,2022-04-03
259429,23,15.5,2022-04-01
259429,23,41.5,2022-04-02
259429,23,17.7,2022-04-05
259429,23,16.1,2022-04-06
259429,23,21.8,2022-04-07
259429,39,61.7,2022-04-24
259429,39,3.8,2022-05-01
259429,39,7.1,2022-05-05
259429,39,8.0,2022-05-02
259429,39,8.6,2022-05-03
259429,23,17.1,2022-03-25
259429,7,20.5,2022-01-06
259429,7,39.3,2022-01-17
259429,42,16.6,2022-01-24
259429,42,31.0,2022-03-09
259429,42,15.5,2022-01-25
259429,42,20.0,2022-01-26
259429,42,26.4,2022-01-27
259429,42,16.1,2022-02-02
259429,42,15.1,2022-02-03
259429,42,18.8,2022-02-09
259429,42,16.1,2022-02-10
259429,42,16.0,2022-02-11
259429,42,16.9,2022-02-13
259429,42,17.0,2022-02-14
259429,42,16.6,2022-02-15
259429,42,35.0,2022-03-07
259429,42,48.9,2022-03-08
259429,46,24.3,2022-03-10
259429,46,28.8,2022-03-11
259429,46,34.3,2022-03-12
259429,46,18.3,2022-03-14
259429,46,15.7,2022-03-16
259429,46,18.6,2022-03-17
259429,46,18.6,2022-03-20
259429,46,29.6,2022-03-21
259429,46,16.5,2022-03-22
259429,46,15.6,2022-03-23
259429,46,18.6,2022-03-24
259433,7,10.6,2022-01-06
259435,7,35.2,2022-01-06
259435,7,8.1,2022-01-13
259436,7,48.5,2022-01-06
259436,7,14.7,2022-01-08
259436,7,15.0,2022-01-25
259437,16,13.6,2022-01-06
259437,16,5.8,2022-01-08
259437,16,35.9,2022-01-11
259437,16,22.2,2022-01-24
259437,16,20.8,2022-01-30
259437,16,0.9,2022-01-23
259440,7,3.5,2022-01-06
259441,7,5.3,2022-01-06
259441,7,12.9,2022-01-08
259442,46,3.9,2022-01-06
259443,7,0.1,2022-01-06
259445,23,88.5,2022-01-06
259445,23,3.6,2022-01-08
259446,7,27.8,2022-01-06
259447,7,142.4,2022-01-06
259447,23,7.3,2022-01-08
259447,42,50.1,2022-01-07
259451,7,50.3,2022-01-10
259451,7,5.3,2022-01-21
259452,14,0.1,2022-01-06
259454,23,35.2,2022-07-07
259454,23,16.8,2022-07-08
259454,23,39.1,2022-07-21
259454,23,11.8,2022-07-20
259456,7,0.1,2022-01-06
259457,14,14.8,2022-01-06
259458,7,0.5,2022-01-06
259459,7,0.8,2022-01-06
259460,7,1.2,2022-01-06
259460,7,0.1,2022-06-24
259460,7,0.2,2022-07-07
259460,7,8.2,2022-07-08
259462,7,44.3,2022-01-06
259462,7,12.3,2022-01-07
259463,28,0.1,2022-08-19
259464,7,26.8,2022-01-14
259465,7,32.3,2022-01-06
259473,16,18.7,2022-01-13
259473,16,14.1,2022-01-21
259473,16,27.3,2022-03-07
259473,16,28.9,2022-01-26
259473,16,16.1,2022-02-04
259473,7,17.4,2022-01-06
259474,14,4.6,2022-02-01
259474,14,11.3,2022-02-02
259474,14,1.6,2022-02-03
259474,14,60.1,2022-02-07
259474,14,27.2,2022-02-08
259474,14,1.7,2022-02-09
259474,37,8.9,2022-01-24
259474,37,1.0,2022-01-21
259474,42,3.0,2022-02-10
259476,15,5.1,2022-01-06
259476,15,15.5,2022-01-09
259476,15,19.5,2022-01-10
259476,15,30.4,2022-01-11
259476,15,10.0,2022-01-12
259476,15,10.3,2022-01-13
259477,7,1.2,2022-01-06
259478,4,4.8,2022-01-07
259478,42,20.8,2022-01-06
259480,7,0.1,2022-01-06
259482,7,206.7,2022-01-08
259482,21,36.7,2022-01-09
259482,35,93.6,2022-01-12
259482,42,35.9,2022-01-10
259482,42,56.0,2022-01-11
259483,16,19.7,2022-06-08
259483,20,44.8,2022-05-23
259483,34,7.9,2022-05-16
259483,7,1.6,2022-01-11
259483,7,2.7,2022-01-12
259483,7,6.4,2022-01-13
259483,7,13.8,2022-01-21
259483,7,1.2,2022-05-28
259483,7,0.3,2022-05-30
259483,7,0.1,2022-06-01
259483,7,0.1,2022-06-03
259483,7,0.1,2022-01-18
259483,7,0.1,2022-01-22
259483,7,8.2,2022-01-24
259483,7,0.1,2022-01-27
259483,7,0.1,2022-01-31
259483,7,0.1,2022-02-05
259483,7,0.1,2022-03-25
259483,7,1.6,2022-05-09
259484,21,0.1,2022-01-06
259485,42,0.1,2022-01-06
259486,7,31.2,2022-07-21
259486,7,4.2,2022-08-13
259486,7,6.6,2022-01-06
259486,7,0.2,2022-07-20
259486,7,3.9,2022-01-09
259487,14,39.5,2022-01-06
259487,14,34.1,2022-01-07
259488,7,0.9,2022-01-06
259489,14,44.8,2022-01-06
259490,7,1.1,2022-01-06
259491,7,72.7,2022-05-09
259491,7,22.5,2022-05-10
259491,7,10.5,2022-05-05
259494,7,43.4,2022-02-10
259494,7,104.7,2022-02-12
259494,11,11.8,2022-09-20
259494,23,54.0,2022-03-22
259494,23,111.8,2022-04-03
259494,23,1.8,2022-04-06
259494,35,26.2,2022-01-23
259494,35,20.6,2022-01-24
259494,35,23.9,2022-02-09
259494,35,38.0,2022-01-29
259494,35,18.2,2022-01-30
259494,42,124.8,2022-03-12
259494,42,126.8,2022-03-13
259494,46,4.4,2022-03-15
259494,46,153.0,2022-03-19
259494,46,81.3,2022-03-20
259496,7,2.4,2022-01-06
259497,7,5.0,2022-01-06
259501,14,0.1,2022-01-06
259503,7,6.6,2022-01-06
259503,7,0.7,2022-01-07
259504,2,26.7,2022-04-23
259504,2,96.7,2022-04-21
259504,7,110.8,2022-06-14
259504,14,50.9,2022-01-26
259504,14,31.9,2022-01-28
259504,14,38.0,2022-01-31
259504,14,27.8,2022-04-04
259504,14,0.1,2022-04-07
259504,14,12.0,2022-04-14
259504,14,53.6,2022-04-15
259504,14,63.0,2022-04-16
259504,14,76.0,2022-04-17
259504,14,122.2,2022-04-18
259504,14,37.7,2022-04-19
259504,14,16.7,2022-04-20
259504,16,7.2,2022-01-06
259504,16,102.4,2022-01-09
259504,16,103.5,2022-01-13
259504,16,127.6,2022-01-10
259504,16,8.1,2022-01-11
259504,16,84.7,2022-01-12
259504,21,58.5,2022-01-16
259504,21,0.9,2022-01-17
259504,21,54.5,2022-01-18
259504,21,86.3,2022-01-25
259504,21,61.7,2022-01-24
259504,21,47.5,2022-04-05
259504,22,9.9,2022-01-15
259504,23,90.1,2022-06-29
259504,24,34.0,2022-05-31
259504,24,0.1,2022-06-02
259504,24,0.2,2022-06-18
259504,25,21.2,2022-03-27
259504,30,66.5,2022-04-22
259504,32,48.5,2022-04-03
259504,32,156.8,2022-04-12
259504,32,156.9,2022-04-13
259504,37,90.6,2022-04-01
259504,37,43.9,2022-04-02
259504,37,43.3,2022-04-24
259504,37,52.9,2022-04-11
259504,42,281.6,2022-06-15
259504,46,23.0,2022-06-17
259504,46,69.6,2022-06-22
259504,46,62.6,2022-06-20
259504,46,0.1,2022-06-21
259504,46,75.6,2022-06-25
259504,46,64.7,2022-06-28
259506,5,26.7,2022-01-20
259506,7,9.7,2022-04-03
259506,14,52.1,2022-01-06
