engagement_id,student_id,engagement_quizzes,engagement_exams,engagement_lessons,date_engaged
111606,259767,1,0,1,2022-04-07
111607,259767,1,0,1,2022-04-08
111608,259767,1,0,1,2022-04-11
111609,259767,1,0,1,2022-04-12
111610,259767,1,0,1,2022-04-20
111611,259767,1,0,1,2022-04-26
111612,259767,1,0,1,2022-04-27
111613,259767,1,1,1,2022-04-28
111614,259767,1,0,1,2022-04-30
111615,259767,1,1,1,2022-05-23
111616,259767,1,1,1,2022-05-24
111617,259767,1,0,1,2022-02-02
111618,259767,1,0,1,2022-02-07
111619,259767,1,0,1,2022-02-08
111620,259767,1,0,1,2022-02-12
111621,259767,1,1,1,2022-02-16
111622,259767,1,0,1,2022-02-18
111623,259767,1,0,1,2022-02-19
111624,259767,1,1,1,2022-03-03
111625,259767,1,1,1,2022-03-04
111626,259767,1,0,1,2022-03-05
111627,259767,1,1,1,2022-03-08
111628,259767,1,0,1,2022-05-25
111629,259768,1,0,1,2022-01-09
111630,259777,1,1,1,2022-01-09
111631,259777,1,0,1,2022-01-10
111632,259777,1,1,1,2022-01-11
111633,259781,1,0,1,2022-01-09
111634,259781,1,1,1,2022-01-29
111635,259781,1,1,1,2022-02-03
111636,259784,1,0,1,2022-01-09
111637,259795,1,0,1,2022-01-09
111638,259795,1,0,1,2022-01-10
111639,259796,1,0,1,2022-01-10
111640,259804,1,0,1,2022-01-09
111641,259804,1,0,1,2022-01-18
111642,259804,1,0,1,2022-01-19
111643,259805,1,0,1,2022-01-09
111644,259805,1,0,1,2022-02-01
111645,259809,1,0,1,2022-01-10
111646,259809,1,0,1,2022-01-13
111647,259818,1,0,1,2022-01-09
111649,259832,1,0,1,2022-01-09
111650,259834,1,0,1,2022-01-14
111651,259834,1,0,1,2022-01-23
111652,259838,1,0,1,2022-01-09
111653,259840,1,0,1,2022-01-09
111654,259843,1,0,1,2022-01-09
111655,259847,1,0,1,2022-01-09
111656,259859,1,0,1,2022-02-10
111657,259859,1,0,1,2022-02-11
111658,259859,1,1,1,2022-02-14
111659,259859,1,0,1,2022-02-09
111660,259860,1,0,1,2022-01-09
111661,259860,1,1,1,2022-01-10
111662,259860,1,1,1,2022-04-09
111663,259860,1,0,1,2022-04-10
111664,259860,1,0,1,2022-04-11
111665,259860,1,0,1,2022-04-13
111666,259860,1,0,1,2022-04-16
111667,259860,1,0,1,2022-04-17
111668,259860,1,0,1,2022-04-19
111669,259860,1,1,1,2022-04-20
111670,259860,1,0,1,2022-04-21
111671,259860,1,0,1,2022-04-23
111672,259860,1,0,1,2022-03-07
111673,259860,1,0,1,2022-03-08
111674,259860,1,0,1,2022-03-09
111675,259860,1,0,1,2022-03-19
111676,259860,1,0,1,2022-03-20
111677,259860,1,0,1,2022-03-26
111678,259860,1,0,1,2022-04-02
111679,259860,1,1,1,2022-04-22
111680,259862,1,0,1,2022-01-13
111681,259865,1,0,1,2022-01-10
111682,259865,1,0,1,2022-01-11
111683,259865,1,0,1,2022-01-12
111684,259865,1,1,1,2022-01-29
111685,259865,1,0,1,2022-01-31
111686,259865,1,1,1,2022-02-02
111687,259865,1,0,1,2022-02-12
111688,259865,1,0,1,2022-02-19
111689,259865,1,0,1,2022-02-21
111690,259865,1,0,1,2022-03-09
111691,259865,1,0,1,2022-03-10
111692,259865,1,0,1,2022-01-14
111693,259865,1,0,1,2022-01-17
111694,259865,1,0,1,2022-01-20
111695,259865,1,0,1,2022-03-08
111696,259867,1,0,1,2022-01-10
111697,259870,1,0,1,2022-01-12
111698,259870,1,0,1,2022-02-17
111699,259870,1,1,1,2022-03-06
111700,259870,1,0,1,2022-03-08
111701,259870,1,0,1,2022-03-09
111702,259870,1,0,1,2022-03-10
111703,259870,1,0,1,2022-05-23
111704,259870,1,0,1,2022-05-24
111705,259870,1,0,1,2022-05-26
111706,259872,1,0,1,2022-01-10
111707,259872,1,0,1,2022-01-15
111708,259874,1,0,1,2022-01-12
111709,259875,1,1,1,2022-01-11
111710,259878,1,0,1,2022-01-10
111711,259878,1,0,1,2022-01-11
111712,259884,1,0,1,2022-04-09
111713,259884,1,0,1,2022-04-19
111714,259889,1,0,1,2022-01-14
111715,259890,1,1,1,2022-01-10
111716,259892,1,0,1,2022-01-10
111717,259892,1,0,1,2022-01-11
111718,259902,1,0,1,2022-01-12
111719,259902,1,0,1,2022-01-16
111720,259902,1,0,1,2022-01-17
111721,259916,1,0,1,2022-01-21
111722,259920,1,0,1,2022-01-17
111723,259927,1,0,1,2022-01-13
111724,259927,1,0,1,2022-01-17
111725,259938,1,0,1,2022-01-10
111726,259938,1,1,1,2022-01-11
111727,259938,1,0,1,2022-01-12
111728,259938,1,0,1,2022-01-15
111729,259938,1,1,1,2022-01-17
111730,259938,1,1,1,2022-01-19
111731,259938,1,0,1,2022-02-09
111732,259938,1,1,1,2022-02-10
111733,259938,1,0,1,2022-02-15
111734,259938,1,0,1,2022-01-20
111735,259938,1,1,1,2022-01-21
111736,259943,1,0,0,2022-01-10
111737,259952,1,0,1,2022-01-10
111738,259952,1,0,1,2022-01-19
111739,259952,1,1,1,2022-01-21
111740,259952,1,1,1,2022-01-24
111741,259952,1,0,1,2022-01-25
111742,259952,1,0,1,2022-01-26
111743,259952,1,0,1,2022-04-23
111744,259952,1,0,1,2022-04-24
111745,259953,1,1,1,2022-01-11
111746,259953,1,1,1,2022-01-12
111747,259953,1,1,1,2022-02-19
111748,259953,1,1,1,2022-01-13
111749,259953,1,1,1,2022-01-24
111750,259953,1,0,1,2022-01-31
111751,259953,1,1,1,2022-01-21
111752,259959,1,0,1,2022-01-11
111753,259959,1,1,1,2022-01-12
111754,259959,1,1,1,2022-01-13
111755,259959,1,1,1,2022-01-14
111756,259959,1,0,1,2022-01-20
111757,259959,1,0,1,2022-01-23
111758,259959,1,1,1,2022-01-24
111759,259959,1,0,1,2022-01-25
111760,259959,1,0,1,2022-01-26
111761,259959,1,0,1,2022-01-27
111762,259959,1,0,1,2022-02-05
111763,259959,1,1,1,2022-02-15
111764,259959,1,1,1,2022-02-18
111765,259959,1,0,1,2022-02-19
111766,259959,1,0,1,2022-02-20
111767,259965,1,1,1,2022-01-13
111768,259965,1,1,1,2022-01-17
111769,259967,1,0,1,2022-01-13
111770,259967,1,0,1,2022-01-15
111771,259967,1,0,1,2022-01-28
111772,259967,1,1,1,2022-02-06
111773,259969,1,0,1,2022-01-10
111774,259969,1,0,1,2022-01-11
111775,259969,1,0,1,2022-01-19
111776,259969,1,0,1,2022-01-31
111777,259972,1,0,1,2022-01-11
111778,259973,1,0,1,2022-01-12
111779,259973,1,0,1,2022-01-31
111780,259975,1,0,1,2022-01-11
111781,259976,1,0,1,2022-01-11
111782,259976,1,1,1,2022-01-12
111783,259982,1,0,1,2022-01-11
111784,259983,1,1,1,2022-01-11
111785,259983,1,1,1,2022-01-12
111786,259983,1,0,1,2022-03-27
111787,259987,1,0,1,2022-01-11
111788,259990,1,0,1,2022-01-11
111789,259991,1,0,1,2022-01-11
111790,259992,1,1,1,2022-01-11
111791,259995,1,0,1,2022-01-12
111792,259995,1,0,1,2022-01-21
111793,259996,1,0,1,2022-01-11
111794,259996,1,1,1,2022-01-12
111795,259996,1,1,1,2022-01-13
111796,259996,1,1,1,2022-01-14
111797,259996,1,0,1,2022-01-15
111798,259996,1,0,1,2022-05-04
111799,259996,1,0,1,2022-05-16
111800,259996,1,0,1,2022-05-26
111801,260000,1,0,1,2022-01-11
111802,260014,1,0,1,2022-01-11
111803,260015,1,0,1,2022-01-11
111804,260015,1,0,1,2022-01-13
111805,260015,1,1,1,2022-01-14
111806,260015,1,0,1,2022-01-15
111807,260020,1,0,1,2022-01-11
111808,260023,1,0,1,2022-01-11
111809,260024,1,0,1,2022-01-26
111810,260024,1,0,1,2022-03-01
111811,260024,1,1,1,2022-03-08
111812,260024,1,1,1,2022-03-09
111813,260024,1,1,1,2022-03-11
111814,260024,1,0,1,2022-03-12
111815,260024,1,1,1,2022-03-13
111816,260024,1,0,1,2022-03-14
111817,260029,1,1,1,2022-01-11
111818,260029,1,1,1,2022-01-17
111819,260029,1,0,1,2022-01-19
111820,260029,1,0,1,2022-01-20
111821,260029,1,0,1,2022-01-21
111822,260029,1,1,1,2022-01-22
111823,260029,1,1,1,2022-01-24
111824,260029,1,0,1,2022-01-25
111825,260029,1,0,1,2022-01-26
111826,260031,1,0,1,2022-01-11
111827,260032,1,0,1,2022-01-12
111828,260032,1,0,1,2022-01-13
111829,260033,1,0,1,2022-01-11
111830,260033,1,0,1,2022-01-22
111831,260033,1,0,1,2022-02-28
111832,260037,1,0,1,2022-01-15
111833,260038,1,0,1,2022-03-27
111834,260038,1,0,1,2022-03-28
111835,260038,1,1,1,2022-03-29
111836,260042,1,0,1,2022-01-15
111837,260042,1,0,1,2022-01-16
111838,260042,1,1,1,2022-02-03
111839,260042,1,1,1,2022-03-09
111840,260042,1,0,1,2022-04-24
111841,260042,1,0,1,2022-04-26
111842,260042,1,0,1,2022-04-27
111843,260042,1,1,1,2022-04-30
111844,260042,1,0,1,2022-04-04
111845,260042,1,0,1,2022-04-06
111846,260042,1,1,1,2022-04-07
111847,260042,1,1,1,2022-04-09
111848,260042,1,1,1,2022-04-18
111849,260042,1,1,1,2022-04-10
111850,260042,1,1,1,2022-04-15
111851,260042,1,0,1,2022-04-16
111852,260042,1,1,1,2022-04-17
111853,260042,1,0,1,2022-04-25
111854,260042,1,1,1,2022-05-02
111855,260042,1,0,1,2022-05-06
111856,260042,1,0,1,2022-05-09
111857,260042,1,0,1,2022-05-12
111858,260042,1,1,1,2022-05-13
111859,260042,1,0,1,2022-05-17
111860,260042,1,1,1,2022-05-18
111861,260049,1,1,1,2022-01-11
111862,260054,1,1,1,2022-01-16
111863,260060,1,0,1,2022-01-12
111864,260060,1,0,1,2022-01-13
111865,260062,1,1,1,2022-01-25
111866,260062,1,0,1,2022-01-19
111867,260062,1,1,1,2022-01-24
111868,260064,1,0,1,2022-01-29
111869,260069,1,0,1,2022-01-13
111870,260070,1,0,1,2022-01-20
111871,260070,1,0,1,2022-01-21
111872,260076,1,0,1,2022-01-12
111873,260077,1,0,1,2022-01-11
111874,260086,1,0,1,2022-01-11
111875,260092,1,0,1,2022-01-12
111876,260092,1,0,1,2022-01-13
111877,260097,1,0,1,2022-01-12
111878,260097,1,0,1,2022-01-17
111879,260108,1,0,1,2022-01-12
111880,260111,1,1,1,2022-01-12
111881,260111,1,1,1,2022-01-13
111882,260111,1,0,1,2022-01-16
111883,260111,1,0,1,2022-01-14
111884,260111,1,1,1,2022-01-15
111885,260116,1,0,1,2022-01-13
111886,260116,1,0,1,2022-01-12
111887,260117,1,0,1,2022-01-12
111888,260117,1,0,1,2022-01-13
111889,260119,1,0,1,2022-01-12
111890,260122,1,0,1,2022-01-12
111891,260123,1,0,1,2022-01-12
111892,260126,1,1,1,2022-01-12
111893,260126,1,1,1,2022-01-13
111894,260126,1,0,1,2022-02-02
111895,260126,1,0,1,2022-02-03
111896,260126,1,1,1,2022-02-09
111897,260126,1,1,1,2022-01-26
111898,260126,1,0,1,2022-01-14
111899,260126,1,1,1,2022-01-19
111900,260126,1,0,1,2022-01-20
111901,260126,1,1,1,2022-01-21
111902,260126,1,1,1,2022-01-27
111903,260126,1,0,1,2022-01-24
111904,260126,1,1,1,2022-01-25
111905,260130,1,0,1,2022-01-13
111906,260130,1,0,1,2022-01-14
111907,260132,1,1,1,2022-01-12
111908,260132,1,1,1,2022-05-19
111909,260132,1,0,1,2022-01-13
111910,260132,1,1,1,2022-01-16
111911,260132,1,1,1,2022-01-20
111912,260132,1,0,1,2022-01-26
111913,260132,1,1,1,2022-01-21
111914,260142,1,0,1,2022-01-12
111915,260153,1,0,1,2022-01-12
111916,260159,1,0,1,2022-01-13
111917,260159,1,0,1,2022-02-02
111918,260159,1,0,1,2022-01-12
111919,260160,1,0,1,2022-01-12
111920,260160,1,0,1,2022-01-24
111921,260160,1,0,1,2022-01-25
111922,260160,1,1,1,2022-01-26
111923,260162,1,0,1,2022-01-13
111924,260164,1,1,1,2022-01-12
111925,260164,1,1,1,2022-01-13
111926,260164,1,0,1,2022-01-14
111927,260164,1,1,1,2022-01-16
111928,260168,1,0,1,2022-01-12
111929,260168,1,1,1,2022-01-13
111930,260168,1,1,1,2022-01-14
111931,260168,1,1,1,2022-04-09
111932,260168,1,0,1,2022-04-12
111933,260168,1,0,1,2022-04-16
111934,260168,1,0,1,2022-04-19
111935,260168,1,0,1,2022-04-26
111936,260168,1,0,1,2022-04-27
111937,260168,1,1,1,2022-04-28
111938,260168,1,0,1,2022-05-04
111939,260168,1,1,1,2022-05-07
111940,260168,1,0,1,2022-01-19
111941,260168,1,0,1,2022-01-21
111942,260168,1,0,1,2022-01-25
111943,260168,1,0,1,2022-01-26
111944,260168,1,0,1,2022-01-27
111945,260168,1,1,1,2022-02-01
111946,260168,1,0,1,2022-02-05
111947,260168,1,0,1,2022-02-07
111948,260168,1,1,1,2022-04-07
111949,260168,1,0,1,2022-05-20
111950,260169,1,1,1,2022-01-12
111951,260173,1,1,1,2022-03-23
111952,260173,1,1,1,2022-04-06
111953,260173,1,1,1,2022-05-09
111954,260173,1,1,1,2022-01-12
111955,260173,1,0,1,2022-01-13
111956,260173,1,0,1,2022-01-14
111957,260173,1,1,1,2022-01-15
111958,260173,1,0,1,2022-02-18
111959,260173,1,0,1,2022-02-19
111960,260173,1,0,1,2022-02-20
111961,260173,1,0,1,2022-02-21
111962,260173,1,0,1,2022-02-23
111963,260173,1,0,1,2022-02-26
111964,260173,1,0,1,2022-03-04
111965,260173,1,1,1,2022-03-05
111966,260173,1,0,1,2022-03-07
111967,260173,1,1,1,2022-02-04
111968,260173,1,0,1,2022-02-05
111969,260173,1,1,1,2022-02-07
111970,260173,1,1,1,2022-02-08
111971,260173,1,0,1,2022-02-09
111972,260173,1,1,1,2022-02-11
111973,260173,1,0,1,2022-02-12
111974,260173,1,0,1,2022-03-14
111975,260173,1,0,1,2022-03-15
111976,260173,1,0,1,2022-03-18
111977,260173,1,0,1,2022-03-19
111978,260173,1,1,1,2022-03-21
111979,260176,1,0,1,2022-04-30
111982,260178,1,0,1,2022-01-12
111983,260181,1,0,1,2022-01-12
111984,260181,1,1,1,2022-01-16
111985,260181,1,0,1,2022-01-17
111986,260181,1,0,1,2022-03-02
111987,260181,1,1,1,2022-04-03
111988,260183,1,0,1,2022-02-07
111989,260183,1,0,1,2022-02-08
111990,260183,1,0,1,2022-02-09
111991,260190,1,0,1,2022-02-11
111992,260190,1,0,1,2022-02-12
111993,260190,1,1,1,2022-02-13
111994,260190,1,0,1,2022-01-19
111995,260192,1,0,1,2022-01-12
111996,260192,1,1,1,2022-01-13
111997,260192,1,0,1,2022-01-14
111998,260192,1,0,1,2022-01-24
111999,260200,1,1,1,2022-02-03
112000,260200,1,0,1,2022-02-11
112001,260200,1,1,1,2022-02-13
112002,260200,1,0,1,2022-02-21
112003,260200,1,0,1,2022-02-22
112004,260200,1,0,1,2022-05-06
112005,260200,1,0,1,2022-05-07
112006,260200,1,0,1,2022-02-24
112007,260200,1,0,1,2022-03-01
112008,260200,1,0,1,2022-04-17
112009,260200,1,1,1,2022-04-19
112010,260200,1,1,1,2022-05-05
112011,260203,1,0,1,2022-01-12
112012,260205,1,0,1,2022-01-12
112013,260211,1,1,1,2022-01-13
112014,260211,1,0,1,2022-01-14
112015,260211,1,1,1,2022-01-15
112016,260211,1,1,1,2022-01-17
112017,260211,1,0,1,2022-01-24
112018,260211,1,1,1,2022-01-25
112019,260211,1,1,1,2022-01-26
112020,260211,1,0,1,2022-01-27
112021,260211,1,0,1,2022-01-29
112022,260211,1,1,1,2022-01-30
112023,260211,1,0,1,2022-01-31
112024,260211,1,0,1,2022-02-01
112025,260211,1,1,1,2022-02-02
112026,260211,1,0,1,2022-02-21
112027,260211,1,0,1,2022-02-22
112028,260212,1,0,1,2022-01-13
112029,260212,1,1,1,2022-01-14
112030,260216,1,0,1,2022-01-21
112031,260216,1,0,1,2022-01-24
112032,260216,1,0,1,2022-01-27
112033,260217,1,0,1,2022-01-13
112034,260217,1,1,1,2022-01-14
112035,260217,1,1,1,2022-01-15
112036,260217,1,1,1,2022-02-21
112037,260226,1,0,1,2022-01-15
112038,260226,1,0,1,2022-01-18
112039,260226,1,1,1,2022-01-19
112040,260228,1,1,1,2022-01-13
112041,260239,1,0,1,2022-01-13
112042,260242,1,0,1,2022-01-13
112043,260247,1,0,1,2022-03-08
112044,260256,1,0,1,2022-01-13
112045,260260,1,0,0,2022-01-13
112046,260267,1,0,1,2022-01-13
112047,260269,1,0,1,2022-01-14
112048,260271,1,0,1,2022-01-27
112049,260278,1,0,1,2022-01-13
112050,260281,1,0,1,2022-01-13
112051,260291,1,0,1,2022-01-13
112052,260291,1,0,1,2022-01-14
112053,260291,1,1,1,2022-01-18
112054,260291,1,0,1,2022-01-19
112055,260291,1,1,1,2022-01-21
112056,260295,1,0,1,2022-01-15
112057,260295,1,0,1,2022-01-18
112058,260295,1,0,1,2022-01-22
112059,260295,1,0,1,2022-02-10
112060,260303,1,0,1,2022-01-20
112061,260321,1,0,1,2022-01-16
112062,260321,1,0,1,2022-01-17
112063,260321,1,0,1,2022-01-27
112064,260321,1,1,1,2022-01-31
112065,260321,1,1,1,2022-02-01
112066,260321,1,0,1,2022-02-02
112067,260321,1,0,1,2022-02-04
112068,260321,1,0,1,2022-02-07
112069,260321,1,0,1,2022-02-08
112070,260321,1,0,1,2022-04-15
112071,260321,1,0,1,2022-04-16
112072,260321,1,0,1,2022-04-17
112073,260321,1,0,1,2022-04-18
112074,260323,1,0,1,2022-01-14
112075,260323,1,0,1,2022-01-15
112076,260324,1,1,1,2022-01-13
112077,260324,1,1,1,2022-01-14
112078,260324,1,1,1,2022-01-16
112079,260324,1,1,1,2022-01-17
112080,260324,1,0,1,2022-01-19
112081,260325,1,0,1,2022-01-13
112082,260329,1,0,1,2022-01-18
112083,260329,1,0,1,2022-01-20
112084,260329,1,1,1,2022-01-21
112085,260332,1,0,1,2022-01-14
112086,260334,1,0,1,2022-03-31
112087,260334,1,0,1,2022-04-30
112088,260335,1,0,1,2022-01-17
112089,260335,1,1,1,2022-01-18
112090,260335,1,1,1,2022-01-19
112091,260335,1,1,1,2022-01-25
112092,260336,1,0,0,2022-01-14
112093,260345,1,0,1,2022-04-13
112094,260345,1,1,1,2022-04-18
112095,260345,1,0,1,2022-01-29
112096,260345,1,1,1,2022-01-30
112097,260345,1,0,1,2022-01-31
112098,260345,1,1,1,2022-02-01
112099,260345,1,1,1,2022-05-05
112100,260345,1,0,1,2022-02-20
112101,260345,1,0,1,2022-02-21
112102,260345,1,0,1,2022-02-22
112103,260345,1,0,1,2022-05-23
112104,260345,1,1,1,2022-03-05
112105,260345,1,1,1,2022-03-06
112106,260345,1,0,1,2022-03-07
112107,260345,1,1,1,2022-03-08
112108,260345,1,1,1,2022-02-19
112109,260345,1,1,1,2022-05-09
112110,260345,1,0,1,2022-05-10
112111,260345,1,0,1,2022-05-11
112112,260345,1,1,1,2022-05-12
112113,260345,1,1,1,2022-05-13
112114,260345,1,0,1,2022-05-16
112115,260345,1,1,1,2022-05-18
112116,260354,1,0,1,2022-01-15
112117,260354,1,1,1,2022-01-17
112118,260354,1,1,1,2022-01-19
112119,260354,1,0,1,2022-03-01
112120,260356,1,0,1,2022-01-14
112121,260356,1,1,1,2022-01-15
112122,260385,1,0,1,2022-01-14
112123,260387,1,1,1,2022-01-14
112124,260389,1,0,1,2022-01-17
112125,260390,1,0,1,2022-01-14
112126,260399,1,0,1,2022-01-14
112127,260400,1,0,1,2022-01-14
112128,260412,1,0,1,2022-01-14
112129,260412,1,0,1,2022-02-02
112130,260412,1,0,1,2022-02-07
112131,260415,1,0,1,2022-01-14
112132,260416,1,0,1,2022-01-15
112133,260418,1,0,1,2022-01-14
112134,260418,1,0,1,2022-01-15
112135,260419,1,0,1,2022-01-14
112136,260423,1,0,1,2022-01-14
112137,260423,1,0,1,2022-01-15
112138,260423,1,1,1,2022-01-17
112139,260423,1,0,1,2022-01-18
112140,260423,1,0,1,2022-01-31
112141,260423,1,0,1,2022-02-08
112142,260423,1,0,1,2022-02-09
112143,260425,1,1,1,2022-01-14
112144,260448,1,0,1,2022-01-14
112145,260451,1,0,1,2022-01-14
112146,260455,1,0,1,2022-01-14
112147,260464,1,0,1,2022-01-17
112148,260464,1,1,1,2022-01-18
112149,260465,1,1,1,2022-01-19
112150,260465,1,1,1,2022-01-20
112151,260465,1,0,1,2022-04-20
112152,260465,1,0,1,2022-04-21
112153,260465,1,0,1,2022-04-26
112154,260465,1,0,1,2022-04-27
112155,260465,1,0,1,2022-04-28
112156,260465,1,0,1,2022-05-04
112157,260465,1,0,1,2022-05-06
112158,260465,1,0,1,2022-05-13
112159,260465,1,0,1,2022-05-15
112160,260465,1,1,1,2022-05-17
112161,260465,1,0,1,2022-05-18
112162,260465,1,0,1,2022-01-24
112163,260465,1,0,1,2022-01-27
112164,260465,1,0,1,2022-01-28
112165,260465,1,1,1,2022-01-31
112166,260465,1,1,1,2022-02-01
112167,260465,1,0,1,2022-02-03
112168,260465,1,0,1,2022-02-04
112169,260465,1,0,1,2022-02-08
112170,260465,1,0,1,2022-02-09
112171,260465,1,1,1,2022-02-10
112172,260465,1,1,1,2022-04-07
112173,260465,1,1,1,2022-02-14
112174,260465,1,0,1,2022-02-15
112175,260465,1,0,1,2022-02-17
112176,260465,1,0,1,2022-02-18
112177,260465,1,1,1,2022-02-21
112178,260465,1,0,1,2022-02-23
112179,260467,1,1,1,2022-01-21
112180,260477,1,0,1,2022-01-17
112181,260477,1,0,1,2022-01-18
112182,260477,1,0,1,2022-01-25
112183,260477,1,0,1,2022-01-29
112184,260477,1,1,1,2022-01-30
112185,260477,1,0,1,2022-01-31
112186,260477,1,0,1,2022-02-04
112187,260477,1,0,1,2022-02-05
112188,260477,1,1,1,2022-02-06
112189,260481,1,0,1,2022-01-15
112190,260484,1,0,1,2022-01-15
112191,260486,1,0,1,2022-01-15
112192,260486,1,1,1,2022-01-16
112193,260486,1,1,1,2022-02-01
112194,260486,1,0,1,2022-02-02
112195,260486,1,1,1,2022-02-06
112196,260486,1,0,1,2022-02-08
112197,260486,1,1,1,2022-02-13
112198,260486,1,0,1,2022-02-14
112199,260486,1,1,1,2022-01-17
112200,260486,1,1,1,2022-01-18
112201,260486,1,0,1,2022-01-19
112202,260486,1,0,1,2022-01-20
112203,260486,1,1,1,2022-01-21
112204,260486,1,1,1,2022-01-22
112205,260486,1,1,1,2022-01-31
112206,260486,1,1,1,2022-01-23
112207,260486,1,1,1,2022-01-25
112208,260486,1,1,1,2022-01-26
112209,260486,1,1,1,2022-02-15
112210,260486,1,0,1,2022-02-16
112211,260486,1,0,1,2022-02-17
112212,260486,1,0,1,2022-02-18
112213,260487,1,0,1,2022-01-15
112214,260487,1,0,1,2022-03-01
112215,260488,1,0,1,2022-01-15
112216,260494,1,1,1,2022-01-15
112217,260494,1,0,1,2022-01-16
112218,260494,1,1,1,2022-01-17
112219,260494,1,0,1,2022-01-19
112220,260494,1,1,1,2022-01-20
112221,260497,1,0,1,2022-01-15
112222,260499,1,0,1,2022-02-21
112223,260504,1,0,1,2022-01-15
112225,260519,1,1,1,2022-01-15
112226,260519,1,1,1,2022-01-16
112227,260537,1,0,1,2022-01-15
112228,260547,1,0,1,2022-03-20
112229,260549,1,0,1,2022-01-15
112230,260549,1,0,1,2022-01-16
112231,260549,1,0,1,2022-01-17
112232,260549,1,0,1,2022-04-01
112233,260549,1,0,1,2022-01-18
112234,260549,1,0,1,2022-01-21
112235,260567,1,1,1,2022-01-15
112236,260568,1,1,1,2022-01-19
112237,260572,1,0,1,2022-01-15
112238,260572,1,0,1,2022-01-16
112239,260572,1,0,1,2022-01-17
112240,260572,1,1,1,2022-01-19
112241,260572,1,1,1,2022-03-21
112242,260572,1,0,1,2022-03-10
112243,260572,1,0,1,2022-01-21
112244,260572,1,0,1,2022-02-15
112245,260572,1,0,1,2022-02-16
112246,260572,1,0,1,2022-02-21
112247,260572,1,0,1,2022-02-23
112248,260572,1,1,1,2022-02-25
112249,260572,1,1,1,2022-02-28
112250,260572,1,1,1,2022-03-02
112251,260572,1,1,0,2022-03-04
112252,260572,1,0,1,2022-03-07
112253,260572,1,1,1,2022-03-08
112254,260572,1,1,1,2022-04-02
112255,260572,1,1,1,2022-03-23
112256,260572,1,1,1,2022-03-29
112257,260575,1,0,1,2022-01-25
112258,260575,1,1,1,2022-01-27
112259,260578,1,0,1,2022-01-16
112260,260578,1,1,1,2022-01-17
112261,260578,1,1,1,2022-01-18
112263,260585,1,0,1,2022-01-15
112264,260585,1,0,1,2022-01-18
112265,260593,1,1,1,2022-01-17
112266,260593,1,1,1,2022-01-18
112267,260593,1,1,1,2022-02-13
112268,260593,1,0,1,2022-02-14
112269,260593,1,0,1,2022-02-15
112270,260593,1,0,1,2022-02-16
112271,260593,1,0,1,2022-02-20
112272,260593,1,0,1,2022-02-21
112273,260593,1,0,1,2022-02-25
112274,260593,1,0,1,2022-02-26
112275,260593,1,1,1,2022-02-27
112276,260593,1,0,1,2022-02-28
112277,260593,1,0,1,2022-03-01
112278,260593,1,1,1,2022-01-19
112279,260593,1,1,1,2022-01-20
112280,260593,1,1,1,2022-01-21
112281,260593,1,1,1,2022-02-11
112282,260593,1,1,1,2022-01-22
112283,260593,1,0,1,2022-01-23
112284,260593,1,0,1,2022-01-24
112285,260593,1,1,1,2022-01-25
112286,260593,1,1,1,2022-01-26
112287,260593,1,1,1,2022-03-27
112288,260593,1,0,1,2022-03-28
112289,260593,1,0,1,2022-03-29
112290,260593,1,0,1,2022-03-03
112291,260593,1,0,1,2022-03-05
112292,260593,1,0,1,2022-03-06
112293,260593,1,1,1,2022-03-07
112294,260594,1,1,1,2022-01-16
112295,260594,1,0,1,2022-01-17
112296,260594,1,0,1,2022-01-19
112297,260598,1,0,1,2022-01-16
112298,260600,1,0,1,2022-01-16
112299,260600,1,1,1,2022-01-17
112300,260602,1,1,1,2022-01-20
112301,260604,1,0,1,2022-01-16
112302,260604,1,1,1,2022-01-17
112303,260608,1,0,1,2022-01-21
112304,260608,1,0,1,2022-01-22
112305,260608,1,0,1,2022-03-03
112306,260608,1,0,1,2022-03-04
112307,260608,1,0,1,2022-03-05
112308,260608,1,0,1,2022-03-11
112309,260608,1,0,1,2022-03-14
112310,260608,1,0,1,2022-03-15
112311,260608,1,0,1,2022-03-21
112312,260608,1,0,1,2022-04-09
112313,260608,1,0,1,2022-02-11
112314,260608,1,0,1,2022-02-15
112315,260608,1,0,1,2022-02-23
112316,260608,1,0,1,2022-04-10
112317,260608,1,0,1,2022-04-11
112318,260608,1,0,1,2022-04-12
112319,260616,1,1,1,2022-05-09
112320,260619,1,0,1,2022-01-22
112321,260619,1,0,1,2022-01-23
112322,260627,1,0,1,2022-01-20
112323,260631,1,0,1,2022-01-16
112324,260646,1,0,1,2022-01-19
112325,260646,1,0,1,2022-01-21
112326,260649,1,1,1,2022-01-16
112327,260649,1,0,1,2022-02-20
112328,260649,1,0,1,2022-02-21
112329,260649,1,0,1,2022-02-22
