student_id,quiz_id,question_id,answer_id
259408,182,190,745
259408,182,197,775
259561,537,796,3139
259561,538,785,3095
259408,162,209,823
259408,162,215,847
259408,163,193,758
259533,540,781,3078
259533,540,782,3080
259533,540,783,3087
259408,164,177,695
259408,165,206,810
259408,166,182,715
259408,167,186,731
258984,49,83,340
258984,49,84,345
258984,49,787,3103
258984,49,799,3151
259559,248,1088,4290
259559,248,1089,4294
258984,50,86,353
258984,51,87,359
259283,253,829,3275
259283,254,312,1233
259408,183,795,3135
259283,255,841,3323
259518,537,796,3139
259408,184,195,768
259487,168,778,3065
259487,168,779,3069
259487,169,187,736
259487,169,203,800
259487,170,183,717
259487,171,202,796
259590,537,796,3139
259590,538,785,3095
259590,540,781,3078
259590,540,782,3080
259590,540,783,3087
259408,174,196,772
259408,175,185,725
259408,176,178,699
259408,177,198,780
259408,178,205,806
258880,538,785,3095
259613,537,796,3139
259408,179,204,802
259590,539,789,3109
259590,539,797,3142
258880,540,781,3078
258880,540,782,3080
258880,540,783,3087
259613,538,785,3095
259174,47,76,313
259590,541,788,3107
259174,48,743,2916
259174,48,744,2920
259174,48,746,2933
259174,48,747,2939
259174,48,748,2941
259487,172,176,689
259487,172,179,703
259487,173,180,705
259590,43,72,294
259622,537,796,3139
259510,45,822,3249
259258,263,328,1298
259622,538,785,3095
259623,159,793,3127
259623,159,794,3132
259510,46,75,309
259174,49,83,340
259174,49,84,345
259174,49,787,3103
259174,49,799,3151
259174,50,86,353
259174,51,87,359
258862,253,829,3275
258862,254,312,1233
258862,255,841,3323
259510,47,76,313
259510,48,743,2916
259510,48,744,2920
259510,48,746,2933
259510,48,747,2939
259510,48,748,2941
259640,537,796,NULL
259510,49,83,340
259510,49,84,345
259510,49,787,3103
259510,49,799,3151
259510,50,86,353
259510,51,87,359
258906,537,796,3139
259652,159,793,3127
259652,159,794,3132
259613,540,781,3078
259613,540,782,3080
259613,540,783,3087
259652,160,181,710
259652,161,184,723
259652,161,776,3056
259652,162,209,823
259652,162,215,847
259635,537,796,3139
259652,163,193,758
259635,538,785,3095
259652,164,177,695
259652,165,206,810
259652,166,182,715
259635,540,781,3078
259635,540,782,3080
259635,540,783,3087
259659,537,796,3139
258906,538,785,3095
259659,538,785,3095
259655,248,1088,4290
259655,248,1089,4294
259655,249,823,3253
259655,249,824,3254
259655,250,825,3257
259655,250,826,3264
259659,540,781,3078
259659,540,782,3080
259659,540,783,3087
259652,167,186,731
259652,168,778,3065
259652,168,779,3069
259652,169,187,736
259652,169,203,799
259635,539,789,3109
259635,539,797,3142
259635,541,788,3107
259652,170,183,719
259652,171,202,796
259652,172,176,689
259652,172,179,703
259652,173,180,705
258906,540,781,3078
258906,540,782,3080
258906,540,783,3087
259549,537,796,3139
259549,538,785,3095
259549,540,781,3078
259549,540,782,3080
259549,540,783,3087
259549,539,789,3109
259549,539,797,3142
259549,541,788,3107
259549,43,72,294
259549,44,910,3594
259297,248,1088,4290
259297,248,1089,4294
259441,538,785,3095
259283,273,375,1480
259283,273,382,1509
259283,273,915,3614
259533,539,789,3109
259533,539,797,3142
259533,541,788,3107
259283,274,916,3617
259283,274,917,3623
259283,274,918,3628
259297,249,823,3253
259297,249,824,3254
259283,275,742,2902
259283,275,758,2984
259283,275,759,2990
259549,45,822,3249
259283,276,773,3047
259283,276,774,3051
259283,276,919,3630
259283,277,380,1499
259283,278,358,1413
259283,278,367,1448
259441,540,781,3079
259441,540,782,3080
259441,540,783,3086
259283,279,741,2898
259283,279,756,2977
259283,279,775,3055
259510,248,1088,4290
259510,248,1089,4294
259283,280,357,1407
259283,280,363,1432
259283,280,364,1437
259283,281,360,1420
259283,281,362,1430
259283,281,366,1443
259297,250,825,3257
259297,250,826,3264
259622,540,781,3078
259622,540,782,3080
259622,540,783,3087
259283,282,373,1473
259283,282,374,1475
259283,282,377,1490
259283,282,378,1492
259283,283,355,1401
259581,537,796,3139
259283,284,381,1503
259581,538,785,3095
259297,251,827,3267
259581,540,781,3078
259581,540,782,3080
259581,540,783,3087
259297,252,828,3270
259622,539,789,3109
259622,539,797,3142
259427,486,1066,4205
259427,486,1067,4209
259427,487,1068,4211
259684,537,796,3139
259622,541,788,3107
259684,538,785,3095
259684,540,781,3077
259684,540,782,3080
259684,540,783,3087
259684,539,789,3109
259684,539,797,3142
259684,541,788,3107
259685,389,589,2286
259685,389,590,2290
259685,389,591,2292
259685,389,592,2296
259678,537,796,3139
259678,538,785,3095
259622,43,72,294
259657,537,796,3139
259657,538,785,3096
259678,540,781,3078
259678,540,782,3083
259678,540,783,3087
259657,540,781,3078
259657,540,782,3080
259657,540,783,3087
259622,44,910,3594
259682,248,1088,4290
259682,248,1089,4294
259682,249,823,3253
259682,249,824,3254
259657,539,789,3109
259657,539,797,3142
259682,250,825,3257
259682,250,826,3264
259657,541,788,3107
259682,251,827,3267
259685,390,565,2196
259682,252,828,3270
259685,391,561,2181
259685,391,567,2204
259685,391,569,2210
259657,43,72,294
259685,392,554,2156
259685,392,555,2159
259685,392,556,2161
259622,45,822,3249
259682,253,829,3275
259682,254,312,1233
259682,255,841,3323
259657,44,910,3594
259657,45,822,3249
259685,393,568,2208
259685,394,581,2253
259685,394,927,3659
259685,395,558,2169
259685,395,928,3665
259685,395,929,3668
259685,396,557,2166
259685,397,578,2242
259685,397,583,2263
259685,398,562,2184
259685,398,566,2199
259685,398,576,2237
258837,197,1126,4442
259634,31,44,182
259260,252,828,3270
259634,32,45,184
259624,159,793,3127
259624,159,794,3132
259702,537,796,3139
259624,160,181,710
259702,538,785,3095
259260,253,829,3275
259260,254,312,1233
259260,255,841,3323
259702,540,781,3078
259702,540,782,3080
259702,540,783,3087
258845,537,796,3139
259121,537,796,3139
259706,537,796,3139
259121,538,785,3095
258845,538,785,3095
259702,539,789,3109
259702,539,797,3142
259702,541,788,3107
259121,540,781,3078
259121,540,782,3080
259121,540,783,3087
259706,538,785,3095
258845,540,781,3078
258845,540,782,3080
258845,540,783,3087
259685,399,573,2226
259685,399,574,2230
259685,399,575,2232
259685,399,577,2240
259121,539,789,3109
259121,539,797,3142
259702,43,72,294
259685,400,585,2269
259685,400,586,2276
259685,400,587,2278
259685,400,930,3674
259702,44,910,3594
258845,539,789,3109
258845,539,797,3142
259685,401,570,2215
259685,401,931,3675
259685,401,932,3682
259519,159,793,3127
259519,159,794,3132
259121,541,788,3107
258845,541,788,3107
259519,160,181,710
259121,43,72,294
258845,43,72,294
259121,44,910,3594
259519,161,184,723
259519,161,776,3056
258845,44,910,3594
259702,45,822,3249
258880,248,1088,4290
258880,248,1089,4294
259715,537,796,3139
259715,538,785,3095
259712,537,796,3139
259482,537,796,3139
259519,162,209,823
259519,162,215,847
259482,538,785,3095
259702,46,75,309
259121,45,822,3249
259482,540,781,3078
259482,540,782,3080
259482,540,783,3087
259482,539,789,3109
259482,539,797,3142
259519,163,193,758
259482,541,788,3107
259519,164,177,695
259482,43,72,294
259482,44,910,3594
259519,165,206,810
259590,44,910,3594
259482,45,822,3249
259702,47,76,313
259702,48,743,2916
259702,48,744,2920
259702,48,746,2933
259702,48,747,2939
259702,48,748,2941
259482,46,75,309
259080,538,785,3095
259702,49,83,340
259702,49,84,345
259702,49,787,3103
259702,49,799,3151
259080,540,781,3079
259080,540,782,3080
259080,540,783,3085
259702,50,86,353
259702,51,87,359
259482,47,76,313
259482,48,743,2916
259482,48,744,2920
259482,48,746,2933
259482,48,747,2939
259482,48,748,2941
259398,371,510,2001
259398,371,511,2003
259398,371,513,2007
259398,371,514,2009
259398,372,502,1977
259398,372,505,1986
259398,372,507,1992
259398,372,509,1999
259398,372,512,2004
259482,49,83,340
259482,49,84,345
259482,49,787,3103
259482,49,799,3151
259590,45,822,3249
259482,50,86,353
259611,537,796,3139
259482,51,87,359
259727,537,796,3139
259729,537,796,3139
259729,538,785,3095
259732,537,796,3139
259702,248,1088,4290
259702,248,1089,4294
259482,248,1088,4290
259482,248,1089,4294
259482,249,823,3253
259482,249,824,3254
259657,46,75,309
259482,250,825,3257
259482,250,826,3264
259482,251,827,3267
259657,47,76,313
259482,252,828,3270
259657,48,743,2916
259657,48,744,2923
259657,48,746,2933
259657,48,747,2939
259657,48,748,2941
259657,49,83,340
259657,49,84,345
259657,49,787,3103
259657,49,799,3151
259739,537,796,3139
259657,50,86,353
259739,538,785,3095
259657,51,87,359
259739,540,781,3078
259739,540,782,3080
259739,540,783,3087
258878,248,1088,4290
258878,248,1089,4294
258878,249,823,3253
258878,249,824,3254
258878,250,825,3257
258878,250,826,3263
259482,253,829,3275
258878,251,827,3267
258878,252,828,3270
259739,539,789,3109
259739,539,797,3142
259482,254,312,1233
259482,255,841,3323
259745,537,796,3139
259745,538,785,3096
259482,256,315,1245
259739,541,788,3107
259745,540,781,3078
259745,540,782,3080
259745,540,783,3087
259482,257,830,3277
259523,537,796,3139
259745,539,789,3109
259745,539,797,3142
259739,43,72,294
259523,538,785,3095
259745,541,788,3107
259482,258,314,1242
259482,259,322,1274
259739,44,910,3594
259745,43,72,295
259482,260,313,1236
258811,487,1068,4211
258906,539,789,3109
258906,539,797,3142
258906,541,788,3107
259283,285,365,1441
259756,537,796,3139
258811,488,1069,4216
258811,488,1070,4219
258811,488,1071,4226
259756,538,785,3095
259523,540,781,3078
259523,540,782,3080
259523,540,783,3087
259523,539,789,3109
259523,539,797,3142
259523,541,788,3107
259283,269,1184,4470
259283,269,1185,4473
259283,271,1189,4489
259283,271,1190,4492
259283,271,1191,4496
259756,540,781,3078
259756,540,782,3080
259756,540,783,3087
259283,272,1192,4497
259283,272,1193,4502
259283,159,793,3127
259283,159,794,3132
259283,160,181,710
259283,161,184,723
259283,161,776,3056
259060,540,781,3078
259060,540,782,3080
259060,540,783,3087
259756,539,789,3109
259756,539,797,3142
259756,541,788,3107
259060,539,789,3109
259060,539,797,3142
259060,541,788,3107
259060,43,72,294
259283,162,209,823
259283,162,215,847
259283,163,193,758
259283,164,177,695
259283,165,206,810
259283,166,182,715
259283,167,186,731
259706,540,781,3078
259706,540,782,3080
259706,540,783,3087
259768,248,1088,4289
259768,248,1089,NULL
258822,537,796,3139
258822,538,785,3095
259777,537,796,3139
259777,538,785,3095
258822,540,781,3078
258822,540,782,3080
258822,540,783,3087
258822,539,789,3109
258822,539,797,3142
259510,249,823,3253
259510,249,824,3254
259777,540,781,3078
259777,540,782,3080
259777,540,783,3087
259777,539,789,3109
259777,539,797,3142
259297,253,829,3275
259777,541,788,3107
259297,254,312,1233
259297,255,841,3323
259781,537,796,3139
259784,192,234,924
259784,192,235,927
259784,193,236,930
259784,193,238,940
259784,193,239,942
259784,193,240,948
259575,537,796,3139
259575,538,785,3095
259784,194,230,905
259784,194,232,914
259784,194,237,936
259715,248,1088,4290
259715,248,1089,4294
259706,539,789,3109
259706,539,797,3142
259706,541,788,3107
258832,253,829,3276
259715,249,823,3253
259715,249,824,3254
259795,192,234,924
259795,192,235,927
259795,193,236,930
259795,193,238,940
259795,193,239,942
259795,193,240,948
259795,194,230,905
259795,194,232,914
259795,194,237,936
259795,195,250,987
259795,195,791,3120
259795,195,800,3157
259795,196,226,889
259795,196,227,894
259297,273,375,1480
259297,273,382,1509
259297,273,915,3614
259297,274,916,3617
259297,274,917,3623
259297,274,918,3628
259762,537,796,3139
259427,488,1069,4216
259427,488,1070,4219
259427,488,1071,4226
259795,551,1205,4554
259795,551,1206,4557
259297,269,1184,4470
259297,269,1185,4473
259297,270,1186,4475
259297,270,1187,4482
259297,270,1188,4484
259297,271,1189,4489
259297,271,1190,4492
259297,271,1191,4496
259795,552,1207,4559
259795,552,1208,4564
259795,197,1126,4442
259297,272,1192,4497
259297,272,1193,4502
259804,159,793,3127
259804,159,794,3132
259804,160,181,710
259804,161,184,723
259804,161,776,3056
259804,162,209,823
259804,162,215,847
259804,163,193,758
259804,164,177,695
259804,165,206,810
259804,166,182,715
259804,167,186,731
259804,168,778,3065
259804,168,779,3069
259804,169,187,736
259804,169,203,799
259804,170,183,719
259795,198,1127,4444
259574,537,796,NULL
259574,538,785,3096
259574,540,781,3078
259574,540,782,3080
259574,540,783,3087
259574,539,789,3110
259574,539,797,3142
259805,537,796,3139
259805,538,785,3095
259482,261,329,1301
259702,249,823,3253
259702,249,824,3254
259702,250,825,3257
259702,250,826,3264
259702,251,827,3267
259702,252,828,3270
258822,541,788,3107
259727,538,785,3095
259695,537,796,3139
259695,538,785,3095
258822,43,72,294
258845,45,822,3249
258822,44,910,3594
259777,43,72,294
259601,159,793,3127
259601,159,794,3132
259702,253,829,3275
259601,160,181,710
258832,254,312,1233
259777,44,910,3594
259702,254,312,1233
259601,161,184,723
259601,161,776,3056
258832,255,841,3323
259702,255,841,3323
259805,540,781,3078
259805,540,782,3080
259805,540,783,3085
259601,162,209,823
259601,162,215,847
259695,540,781,3078
259695,540,782,3080
259695,540,783,3086
259805,539,789,3110
259805,539,797,3142
259601,163,193,758
259015,394,581,2253
259015,394,927,3659
259601,164,177,695
259805,43,72,294
259015,395,558,2169
259015,395,928,3665
259015,395,929,3668
259805,44,910,3594
259601,165,206,810
259601,166,182,715
259015,396,557,2166
259601,167,186,731
259777,45,822,3249
259818,159,793,3127
259818,159,794,3132
259818,160,181,710
259818,161,184,723
259818,161,776,3056
259818,162,209,823
259818,162,215,847
258980,537,796,3139
259777,46,75,309
259476,192,234,923
259476,192,235,927
259766,436,801,3159
259476,193,236,930
259476,193,238,940
259476,193,239,942
259476,193,240,948
258904,21,821,3245
258912,537,796,3139
258904,22,22,85
258904,22,23,91
259777,47,76,313
258912,538,785,3095
259766,437,662,2575
259777,48,743,2916
259777,48,744,2920
259777,48,746,2933
259777,48,747,2939
259777,48,748,2941
259777,49,83,340
259777,49,84,345
259777,49,787,3103
259777,49,799,3151
259777,50,86,353
259777,51,87,359
259015,397,578,2242
259015,397,583,2263
259015,398,562,2184
259015,398,566,2199
259015,398,576,2237
259766,438,802,3164
259015,399,573,2226
259015,399,574,2230
259015,399,575,2232
259015,399,577,2240
259832,537,796,3139
259832,538,785,3095
258980,538,785,3095
259715,250,825,3257
259715,250,826,3264
259832,540,781,3078
259832,540,782,3080
259832,540,783,3087
258980,540,781,3078
258980,540,782,3080
258980,540,783,3087
259832,539,789,3109
259832,539,797,3142
258980,539,789,3109
258980,539,797,3144
259832,541,788,3107
259152,537,796,3139
258980,541,788,3107
258980,43,72,297
259838,537,796,3139
259209,159,793,3127
259209,159,794,3132
259209,160,181,710
258980,44,910,3594
259838,538,785,3095
259209,161,184,723
259209,161,776,3058
259209,162,209,823
259209,162,215,845
259209,163,193,758
259209,164,177,695
259209,165,206,810
259209,166,182,715
259209,167,186,731
259766,439,803,3167
259843,248,1088,4290
259843,248,1089,4294
259843,249,823,3253
259843,249,824,3254
259766,440,663,2579
259209,168,778,3065
259209,168,779,3069
259843,250,825,3257
259843,250,826,3264
259209,169,187,733
259209,169,203,799
259766,441,668,2600
259209,170,183,719
259843,251,827,3267
259209,171,202,796
259840,159,793,3126
259840,159,794,3130
259209,172,176,689
259209,172,179,703
259766,442,804,3170
259209,173,180,705
259843,252,828,3270
259847,43,72,295
259847,44,910,3592
259486,538,785,3095
259744,248,1088,4290
259744,248,1089,4294
259744,249,823,3253
259744,249,824,3254
259766,443,676,2632
259766,444,805,3177
259767,537,796,3139
259739,45,822,3249
259283,168,778,3065
259283,168,779,3069
259283,169,187,736
259283,169,203,799
259283,170,183,719
259767,538,785,3095
259283,171,202,796
259283,172,176,689
259283,172,179,703
259767,540,781,3078
259767,540,782,3080
259767,540,783,3087
259860,537,796,3139
259283,173,180,705
259860,538,785,3095
259283,484,1063,4197
259283,485,1064,4200
259283,485,1065,4201
259283,486,1066,4205
259283,486,1067,4209
259767,539,789,3109
259767,539,797,3142
259767,541,788,3107
259283,487,1068,4211
259283,256,315,1245
259730,484,1063,4197
259283,257,830,3277
259795,548,1128,4447
259795,548,1129,4453
259795,549,1130,4458
259867,43,72,294
259283,258,314,1242
259283,259,322,1274
259283,260,313,1236
259777,248,1088,4290
259777,248,1089,4294
259283,261,329,1301
259872,537,796,3139
259510,250,825,3257
259510,250,826,3264
259872,538,785,3096
259510,251,827,3267
258994,27,818,3227
258994,27,819,3232
259510,252,828,3270
259777,249,823,3253
259777,249,824,3254
259777,250,825,3257
259777,250,826,3264
259777,251,827,3267
259777,252,828,3270
258818,180,213,838
259715,540,781,3078
259715,540,782,3080
259715,540,783,3087
259796,250,825,3257
259796,250,826,3264
259878,537,796,3139
258822,45,822,3249
258822,46,75,309
259892,159,793,3127
259892,159,794,3132
259892,160,181,710
259892,161,184,723
259892,161,776,3056
259767,43,72,294
259767,44,910,3594
259155,497,1084,4275
259860,540,781,3078
259860,540,782,3080
259860,540,783,3087
259155,498,1085,4279
259155,498,1086,4283
259860,539,789,3109
259860,539,797,3142
259155,499,1087,4284
259860,541,788,3107
258822,47,76,313
259860,43,72,294
259451,537,796,3139
259860,44,910,3594
259451,538,785,3095
258822,48,743,2916
258822,48,744,2920
258822,48,746,2933
258822,48,747,2939
258822,48,748,2941
258980,45,822,3249
258822,49,83,340
258822,49,84,345
258822,49,787,3103
258822,49,799,3151
258822,50,86,353
258822,51,87,359
259451,540,781,3078
259451,540,782,3080
259451,540,783,3087
258980,46,75,309
258904,23,24,95
259451,539,789,3109
259451,539,797,3142
259890,43,72,294
259398,373,503,1980
